index,age,gender,income,edu,city,smartphone,sns,movieNm,theaterNm,newspaper
6472,21,2,1,5,1,1,1,5,0,1
4906,51,2,1,4,1,1,2,0,0,2
9938,21,2,1,5,1,1,1,5,3,1
10032,54,2,1,5,1,1,2,3,0,1
4893,36,2,7,5,1,1,1,3,0,1
8294,20,1,1,5,1,1,1,4,0,1
10407,49,2,9,4,1,1,2,6,0,1
6812,54,1,5,3,1,1,2,0,0,1
7673,91,2,1,2,1, ,2,0,0,2
7145,28,2,6,5,1,1,1,2,0,1
1474,61,1,8,4,1,1,1,2,0,1
6667,72,1,5,2,2,1,2,0,0,2
3610,59,2,3,3,1,1,2,0,1,2
10413,12,1,1,2,1,1,1,3,0,2
9625,19,2,3,5,1,1,1,6,5,1
1504,11,1,1,2,1,1,1,6,1,2
7579,58,1,1,4,1,1,1,0,0,1
591,58,2,1,4,1,1,1,3,0,1
2988,18,2,1,4,1,1,1,5,0,1
6231,69,1,5,2,1,1,2,0,0,2
4079,29,1,5,5,1,1,1,4,0,1
3540,77,2,2,2,1,1,2,0,0,2
2951,53,2,4,5,1,1,1,4,0,1
6098,45,1,13,5,1,1,2,0,0,2
5133,20,1,1,5,1,1,1,6,0,1
8387,25,1,7,5,1,1,1,9,0,1
885,30,1,12,5,1,1,1,4,0,1
198,41,2,6,5,1,1,1,5,5,1
10100,34,2,1,5,1,1,2,7,0,1
3387,51,2,6,4,1,1,2,3,0,2
4783,50,2,4,4,1,1,2,3,0,2
6989,40,1,6,5,1,1,1,3,0,1
7518,48,2,1,4,1,1,2,0,0,2
6258,10,2,1,2,1, ,2,0,1,1
5287,70,2,2,3,1,1,2,0,0,2
4278,81,2,1,2,1,0,2,0,0,2
3680,47,1,10,5,1,1,1,1,0,1
6491,62,2,3,2,1,1,2,0,0,1
5932,35,1,11,5,1,1,2,0,0,2
4712,21,1,1,4,1,1,1,2,0,2
8470,39,2,6,5,1,1,2,1,0,2
788,30,2,12,4,1,1,1,3,0,1
1308,46,1,7,5,1,1,2,3,0,1
5978,29,1,7,5,1,1,1,12,0,1
4664,43,1,8,5,1,1,1,2,0,1
6579,14,1,1,3,1,1,1,5,0,1
10610,59,1,7,5,1,1,2,0,0,1
963,64,1,3,4,1,1,2,0,0,2
207,24,1,2,5,1,1,1,1,0,1
4427,28,2,1,5,1,1,2,6,0,1
8398,52,2,1,4,1,1,2,2,0,1
9357,27,1,1,5,1,1,1,5,0,1
4565,10,2,1,2,1,1,2,0,0,2
789,23,2,6,5,1,1,1,5,1,1
3613,37,2,6,5,1,1,1,10,0,1
5541,86,1,3,4,2,0,2,0,0,2
8691,39,2,1,5,1,1,1,1,0,1
3052,52,2,1,4,1,1,2,6,0,2
6912,86,2,3,2,2,0,2,0,0,2
4988,44,1,16,5,1,1,1,4,1,1
2625,40,1,10,5,1,1,1,5,1,1
5174,44,2,1,5,1,1,2,2,0,1
1117,13,1,1,3,1,1,1,6,0,2
10236,12,1,1,2,1,1,2,3,0,2
2407,85,2,2,2,1,0,2,0,0,2
6127,57,1,10,4,1,1,1,3,0,1
7755,53,2,5,3,2,1,2,0,0,2
6450,43,1,6,5,1,1,1,5,0,1
10033,54,1,13,5,1,1,1,0,0,1
9223,59,2,5,4,1,1,2,1,1,2
58,53,2,3,4,1,1,2,0,0,2
3002,28,2,7,5,1,1,1,5,0,1
3037,82,1,2,3,1,0,2,0,0,2
2666,48,2,1,4,1,1,1,4,2,1
4733,46,2,1,5,2,1,2,10,0,1
10011,38,1,11,5,1,1,1,3,1,1
5147,45,2,6,5,1,1,2,3,0,2
3253,53,2,4,4,1,1,1,3,0,1
4401,53,1,5,4,1,1,2,0,0,1
1754,63,2,1,4,1,1,2,0,0,1
504,44,1,8,5,1,1,2,5,0,1
7078,78,2,1,2,2, ,2,0,0,2
7841,25,2,1,5,1,1,1,4,0,2
5015,36,1,6,5,1,1,1,0,0,2
2540,20,2,3,5,1,1,1,5,1,1
5577,12,2,1,2,2, ,2,0,0,2
200,10,2,1,2,1,1,1,3,0,2
5959,23,2,1,5,1,1,1,24,0,2
6676,12,2,1,2,1, ,2,1,2,2
4920,20,1,1,5,1,1,1,15,0,2
10754,51,2,5,4,1,1,1,10,0,2
2003,61,1,8,4,1,1,2,0,0,1
2271,22,2,2,5,1,1,1,10,4,1
8836,37,1,8,5,1,1,1,10,2,2
4921,18,1,1,4,1,1,1,20,0,2
9206,57,2,1,4,1,1,2,0,0,2
9954,37,2,7,5,1,1,2,5,2,1
1997,78,1,2,3,1,0,2,0,0,2
9405,61,1,8,5,1,1,1,2,0,1
2255,56,1,8,4,1,1,2,2,0,1
7662,66,2,4,3,1,0,2,0,0,2
1408,73,2,1,4,1,1,2,0,0,2
3239,65,1,4,3,1,0,2,0,0,2
5004,16,1,1,3,1,1,1,2,0,2
5073,45,2,1,5,1,1,1,3,0,1
528,75,2,2,2,1,1,2,0,0,2
4869,23,2,1,5,1,1,2,3,2,2
10480,55,2,5,4,1,1,1,0,0,1
8871,63,1,10,5,1,1,2,5,0,2
753,45,1,8,4,1,1,2,3,1,1
1967,42,1,6,5,1,1,1,8,0,1
3354,52,2,5,4,1,1,1,6,0,1
5913,45,1,8,5,1,1,1,4,0,1
5707,77,1,3,4,1,1,2,0,0,2
6249,35,2,6,5,1,1,1,2,0,1
5421,44,2,1,4,1,1,1,0,0,1
4736,9,2,1,2,2, ,2,5,0,2
1226,69,2,1,4,1,1,2,4,0,2
5928,70,2,1,4,1,1,1,0,0,1
4974,46,2,1,5,1,1,1,5,0,1
5571,66,2,2,2,2,0,2,0,0,2
3810,75,1,5,2,1,1,2,0,0,2
2115,52,1,8,5,1,1,1,8,0,1
8292,51,1,10,4,1,1,1,0,0,1
7583,26,1,1,5,1,1,1,0,0,1
9432,65,1,7,4,1,1,2,0,0,1
142,52,1,10,5,1,1,1,3,0,1
10613,70,2,2,2,1,1,2,0,0,2
7593,52,2,1,4,1,1,1,0,0,1
10612,76,1,2,2,1,1,2,0,0,2
10832,54,1,5,5,1,1,1,7,0,1
5772,80,1,2,4,1,1,2,0,0,2
1956,29,1,7,5,1,1,1,2,0,1
1924,49,2,1,5,1,1,2,0,0,2
8756,69,2,5,3,1,0,2,2,0,2
9001,32,2,7,6,1,1,2,24,0,2
2882,15,1,1,3,1,1,2,3,0,1
3581,49,2,5,4,1,1,1,3,1,1
10149,49,2,8,5,1,1,1,0,0,1
1435,12,2,1,2,1,1,1,4,0,2
9208,54,2,6,4,1,1,2,3,1,2
6779,26,2,5,4,1,1,1,1,0,1
9002,26,2,5,5,1,1,2,20,0,2
1812,48,2,7,5,1,1,2,4,0,2
6574,53,2,8,5,1,1,1,7,0,1
7636,65,2,1,2,1,0,2,0,1,2
10157,60,2,1,4,1,1,2,2,1,1
5498,79,1,1,3,1,0,2,0,0,2
2208,22,2,1,5,1,1,2,5,0,1
236,63,1,4,4,1,1,2,0,0,2
7896,37,2,6,5,2,1,1,2,0,1
6609,25,2,6,4,2,1,1,2,1,1
7341,77,2,2,2,2,0,2,0,0,2
9031,54,1,12,4,1,1,1,2,0,2
3283,54,2,5,4,1,1,1,3,0,1
5609,42,1,5,5,1,1,1,2,0,1
3977,79,1,5,5,1,1,2,0,0,1
6200,50,2,1,3,1,1,2,2,0,1
690,48,1,8,5,1,1,1,13,0,1
8847,28,1,7,5,1,1,1,7,1,1
6696,49,1,6,4,1,1,2,3,0,1
5815,73,2,3,2,1,0,2,0,0,2
4334,20,1,1,5,1,1,1,8,0,2
9911,59,1,9,5,1,1,1,0,0,1
8892,53,2,3,5,1,1,1,1,0,2
7233,49,2,7,4,1,1,1,1,2,1
1406,33,1,5,5,1,1,2,2,0,2
3089,61,1,6,4,1,0,2,0,0,2
3307,46,2,1,4,1,0,2,5,0,2
2495,51,1,7,5,1,1,1,3,0,1
558,11,2,1,2,1,1,2,1,0,2
2284,41,2,1,4,2,1,2,2,0,1
529,36,2,6,5,1,1,2,2,0,1
10206,44,2,5,5,1,1,1,7,2,1
7791,62,1,4,3,1,1,2,0,0,2
2019,37,1,5,4,1,1,2,3,0,1
7307,77,2,3,4,1,0,2,0,0,2
4502,30,2,6,5,1,1,1,6,1,1
3548,20,1,2,4,1,1,1,0,0,2
3464,49,2,5,4,1,1,1,2,0,1
6021,22,2,1,5,1,1,1,4,0,2
571,59,1,6,4,1,1,2,2,0,1
4094,23,2,1,5,1,1,1,1,0,1
9431,18,2,1,4,1,1,1,5,0,1
1872,26,2,5,5,1,1,1,5,0,1
419,29,2,7,5,1,1,1,12,0,1
5224,72,2,1,2,1,0,2,0,0,2
5553,47,2,1,4,2,0,2,0,0,2
5002,30,1,5,5,1,1,1,1,0,2
6022,48,1,1,6,1,2,1,1,0,2
467,15,1,1,3,1,1,1,6,0,1
8809,53,2,1,5,1,1,2,5,0,2
4099,35,2,6,5,1,1,1,2,0,1
5344,15,2,1,3,1,1,1,2,0,2
4206,56,2,6,4,1,1,1,7,3,2
1446,47,2,8,4,1,1,1,7,0,2
3051,23,1,1,5,1,1,1,10,1,1
6043,61,1,7,6,1,1,2,5,0,1
256,29,2,7,5,1,1,1,3,1,1
8641,9,2,1,2,1, ,2,5,0,2
4990,17,1,1,4,1,1,1,0,0,2
3055,12,1,1,2,1,1,2,0,0,2
3273,46,2,5,5,1,1,1,0,0,1
4827,16,2,1,4,1,1,1,6,2,1
10037,39,1,12,5,1,1,1,3,0,1
4892,82,2,2,3,1,1,2,0,0,2
4891,31,1,7,4,1,1,1,4,0,1
10450,51,1,6,5,1,1,2,1,0,1
4059,75,2,4,4,1,0,2,0,0,2
8609,54,1,7,4,1,1,2,2,0,1
141,53,2,6,4,1,1,1,3,0,1
9500,44,2,1,4,1,1,1,4,0,2
4154,18,1,1,5,1,1,1,38,0,2
10576,76,1,2,2,1, ,2,0,0,2
5987,21,1,1,5,1, ,2,6,0,2
957,48,2,6,5,1,1,2,2,0,2
1385,70,1,1,2,1,1,2,0,0,1
8669,59,1,5,4,1,1,2,0,0,1
5967,48,1,8,4,1,1,2,0,0,2
6154,82,2,2,2,1,0,2,0,0,2
7551,40,2,1,5,1,1,2,1,0,2
8083,47,2,5,5,2,1,1,3,0,1
4004,58,1,6,4,1,1,2,2,0,1
5914,41,2,3,5,1,1,1,5,2,2
3905,43,1,7,5,1,1,1,0,0,1
1928,41,2,1,5,1,1,2,8,0,1
3333,27,1,7,5,1,1,1,5,0,1
2537,53,1,8,5,1,1,1,2,1,1
4035,60,2,1,4,1,1,2,1,0,2
5465,61,1,8,4,1,1,2,0,0,1
2701,60,2,1,5,1,1,1,2,1,1
3990,41,1,7,5,1,1,2,3,0,2
5500,52,1,6,5,1,1,1,3,0,1
2964,41,2,1,5,1,1,2,2,0,1
3943,18,1,1,5,1,1,1,0,0,1
1522,29,1,5,4,1,1,2,0,0,1
2315,44,2,5,5,1,1,2,3,0,1
6275,41,1,7,5,1,1,1,4,0,1
546,44,2,8,4,1,1,2,1,0,1
9952,14,2,1,3,1,1,1,5,5,1
5099,44,2,5,4,1,1,2,4,0,1
95,43,2,4,4,1,1,2,6,2,2
8261,18,1,1,4,1,1,1,2,0,2
10617,45,2,5,4,1,1,1,0,0,1
8279,31,1,7,5,2,1,1,0,0,1
8742,12,2,1,2,1,1,1,5,0,2
3396,38,2,5,5,1,1,1,1,2,1
2573,92,2,4,3,1,0,2,0,0,2
519,87,2,2,2,1,1,2,0,0,2
4061,45,2,11,4,1,1,2,6,0,1
7018,71,1,4,2,2,1,2,0,0,1
9419,48,2,9,5,1,1,1,8,0,1
10227,40,2,8,5,1,1,1,4,3,1
5962,38,2,6,4,1,1,2,10,0,1
4907,18,2,1,4,1,1,2,0,0,2
4254,61,1,10,4,1,1,2,0,0,1
3200,24,2,1,5,1,1,1,5,0,1
7985,76,2,1,3,1,1,2,0,0,2
8316,48,2,4,4,1,1,2,0,0,1
3938,18,2,1,5,1,1,1,10,2,2
3067,45,1,9,5,1,1,2,0,0,1
2299,69,2,1,3,1,1,2,0,0,2
3282,57,1,6,5,1,1,1,2,0,1
10690,60,2,1,4,1,1,2,0,0,1
10044,55,2,4,4,1,1,2,0,0,1
7172,52,1,13,5,1,1,2,5,0,2
7381,22,2,1,5,1,1,1,8,0,2
71,25,2,5,5,1,1,1,3,0,1
7589,20,2,1,5,1,1,1,0,0,1
567,36,2,6,5,1,1,2,2,0,1
5049,61,1,5,5,1,1,1,4,0,1
99,79,1,5,3,1,0,2,0,0,2
4248,75,2,1,4,1,1,2,0,0,2
4095,17,1,1,4,1,1,1,1,1,1
836,45,1,6,4,1,1,2,5,0,2
8272,82,2,3,2,2,0,2,0,0,2
1760,13,1,1,3,1,1,2,6,0,2
688,13,1,1,3,1,1,1,2,1,1
1049,78,2,1,4,1,1,2,6,0,2
5401,68,2,4,3,1,1,2,0,0,2
4996,15,2,1,3,1,1,1,4,0,2
1709,47,2,1,4,1,1,2,4,0,2
3285,44,1,8,5,1,1,1,4,0,1
4765,28,2,7,5,1,1,1,10,0,2
1031,6,2,1,1,1, ,2,0,0,2
4692,11,1,1,2,1,1,2,3,0,1
6377,84,2,2,2,1, ,2,0,0,2
9659,19,1,1,5,1,1,1,10,0,2
9427,63,2,1,4,1,1,2,0,0,1
6507,77,1,5,3,1,0,2,0,0,2
4790,79,1,2,3,1,0,2,0,0,2
10214,45,1,16,6,1,1,1,5,0,1
4485,61,2,3,4,1,1,2,0,0,1
3231,71,1,4,2,1,0,2,0,0,2
6546,66,1,3,2,2,1,2,0,0,2
4925,21,1,9,5,1,1,1,12,0,2
4384,62,1,5,4,1,1,2,0,0,1
4719,53,2,1,5,1,1,2,2,2,1
8938,19,1,1,5,1,1,1,3,0,1
7057,65,2,2,2,2,0,2,0,0,2
4040,48,2,6,5,1,1,2,1,0,2
1300,47,2,4,5,1,1,2,7,0,1
8740,45,1,11,5,1,1,1,5,0,1
9230,11,2,1,2,1,1,2,3,0,2
6611,80,2,3,2,2, ,2,0,0,2
4449,46,2,1,6,1,1,1,1,0,2
9959,16,2,1,4,1,1,2,3,0,1
8733,47,2,1,5,1,1,1,7,1,2
1546,17,2,1,4,1,1,1,2,0,2
7723,35,2,6,5,2,1,1,4,0,1
2909,60,2,3,3,1,1,1,2,0,1
9353,47,2,1,4,1,1,2,5,0,1
6987,15,2,1,3,1,1,2,4,0,1
5805,86,2,2,2,1, ,2,0,0,2
8794,34,2,6,5,1,1,1,5,4,1
3719,79,2,1,2,2,0,2,0,0,2
1232,31,1,8,5,1,1,1,3,4,1
1605,53,1,7,5,1,1,2,5,0,1
2998,37,1,5,5,1,1,1,4,0,1
6661,10,2,1,2,1,1,2,0,0,2
1592,43,2,7,5,1,1,2,3,0,2
9512,42,1,9,5,1,1,1,4,0,2
4006,28,1,1,5,1,1,1,1,0,1
9439,50,2,1,4,1,1,2,0,0,1
4711,47,2,4,4,1,1,2,0,0,2
422,55,2,1,5,1,1,2,8,2,1
1434,15,2,1,3,1,1,1,4,0,2
2971,77,2,2,2,1,1,2,0,0,2
5779,61,2,3,2,1,1,2,0,0,1
6598,92,1,2,2,2, ,2,0,0,2
897,84,2,1,2,1,0,2,0,0,2
6996,70,1,4,3,2,1,2,0,0,2
8549,22,2,2,5,1,1,1,5,3,1
6846,92,1,2,2,1,1,2,0,0,2
5157,37,1,8,5,1,1,2,4,3,1
6591,49,2,1,5,1,1,1,0,0,1
2459,36,2,1,4,1,1,1,4,0,1
10765,49,1,1,4,1,1,2,0,0,2
5077,50,1,7,5,1,1,2,4,0,1
7887,10,2,1,2,2,1,2,4,0,2
5662,63,2,2,3,2,1,2,0,0,1
6945,77,1,4,2,2,1,2,0,0,2
5057,12,2,1,2,1,1,1,4,0,2
4518,27,2,1,5,1,1,1,0,0,2
35,58,1,8,5,1,1,2,3,1,2
1181,49,2,5,4,1,1,1,2,2,1
8709,19,2,3,5,1,1,1,6,0,1
9821,50,1,6,5,1,1,2,2,1,1
6655,57,1,8,5,1,1,2,0,0,1
1015,28,1,1,4,1,1,2,1,0,2
4144,50,2,6,4,1,1,2,2,0,2
3254,27,2,6,5,1,1,1,10,0,1
2860,68,1,13,4,1,1,1,1,0,1
6195,42,1,7,5,1,1,2,2,1,1
3986,26,1,5,5,1,1,1,4,0,2
8373,48,2,4,4,1,1,2,0,0,1
3973,19,1,1,4,1,1,2,1,0,2
1792,82,2,1,2,1,0,2,0,0,2
1621,13,2,1,3,1,1,1,3,0,2
9592,78,2,2,2,1,0,2,0,0,2
3944,24,1,1,5,1,1,2,12,0,2
9906,23,2,1,5,1,1,1,3,0,1
8728,45,1,8,5,1,1,1,1,1,2
8771,67,1,5,4,1,0,2,0,0,1
8194,69,2,3,2,1,1,2,0,0,2
9788,49,1,11,5,1,1,1,3,0,1
3630,58,2,1,4,1,1,2,0,0,2
4895,42,1,9,5,1,1,2,7,0,1
7118,52,2,1,4,1,1,2,0,0,2
8089,14,2,1,3,2,1,1,2,0,1
10080,74,1,4,4,1,1,2,3,0,1
6286,60,2,1,4,1,1,2,0,0,2
10121,30,1,7,5,1,1,2,12,0,1
10531,39,2,5,5,1,1,1,5,0,1
9278,55,2,1,4,1,1,2,1,0,1
7702,31,1,1,4,2,1,1,5,0,1
1814,50,2,8,4,1,1,2,2,0,2
7330,66,1,6,3,1,1,2,0,0,2
7469,58,1,4,4,1,1,1,0,0,2
5439,77,2,1,2,1,0,2,0,0,2
2457,25,1,1,5,1,1,1,5,0,1
10496,57,1,7,4,1,1,2,0,0,1
5037,21,2,1,5,1,1,1,12,2,1
6536,90,1,2,2,2, ,2,0,0,2
1108,13,2,1,3,1,1,1,4,0,2
8326,42,1,7,5,1,1,2,3,0,1
8647,6,1,1,1,2, ,2,0,0,2
8674,49,2,1,5,1,1,1,4,0,1
4970,45,2,6,5,1,1,1,3,0,1
6738,20,2,1,5,1,1,1,10,0,1
9391,40,2,6,5,1,1,2,0,0,1
5850,59,2,6,4,1,1,1,2,0,1
9578,48,2,6,4,1,1,1,2,0,1
5116,71,2,1,4,1,1,2,2,0,1
9141,35,1,7,5,1,1,1,10,0,2
9824,59,1,7,4,1,1,2,0,0,2
6734,53,1,6,5,1,1,2,0,0,1
6557,76,1,4,3,2,1,2,0,0,2
10703,37,2,1,5,1,1,1,0,0,1
10666,43,1,13,5,1,1,1,1,0,1
5452,50,2,6,4,1,1,2,2,0,2
5637,52,2,1,4,1,1,2,3,0,1
1748,10,2,1,2,1, ,2,0,0,2
3710,71,1,3,3,1,1,2,1,0,1
6292,28,1,5,5,1,1,1,6,0,1
2983,41,2,1,4,1,1,1,6,0,1
9112,17,1,1,4,1,1,1,6,0,2
8175,41,2,11,5,1,1,1,5,0,1
3631,22,2,1,5,1,1,2,3,0,1
10479,59,1,6,4,1,1,2,0,0,1
4021,52,2,1,5,1,1,1,1,0,1
3402,62,2,5,4,1,1,2,2,0,2
8937,26,2,1,5,1,1,1,0,0,1
2160,70,2,4,3,1,1,2,0,0,2
1993,53,2,1,3,1,1,1,0,0,1
768,44,2,5,5,1,1,2,4,0,2
10136,70,1,6,4,1,0,2,2,0,2
2111,78,2,1,2,1,1,2,0,0,2
3655,38,1,15,5,1,1,2,6,0,1
5386,32,1,6,5,1,1,1,6,2,1
5390,67,1,4,3,1,1,2,0,0,1
987,54,1,7,5,1,1,2,4,0,2
1890,59,1,8,5,1,1,2,0,0,2
5794,69,2,1,2,1,0,2,0,0,2
354,19,1,1,5,1,1,1,0,0,2
7379,11,1,1,2,1,1,1,2,0,2
8984,8,1,1,2,1, ,2,0,0,2
2982,47,1,7,4,1,1,2,5,0,1
8412,16,2,1,4,2,1,1,3,0,2
9554,51,2,1,5,1,1,1,6,2,1
4172,30,2,4,5,1,1,1,5,1,1
7120,27,2,1,5,1,1,1,2,1,2
6221,11,2,1,2,1,1,1,2,0,1
3579,59,2,1,4,1,1,2,1,0,1
3457,13,1,1,3,1, ,2,3,0,2
5237,22,1,1,5,1,1,1,3,0,1
9310,36,1,7,5,1,1,1,7,0,1
5982,63,1,5,3,1,0,2,0,0,2
9571,57,2,7,5,1,1,1,2,1,1
8773,53,1,10,5,1,1,1,1,0,1
10460,71,2,2,2,1,1,2,0,0,2
7104,32,1,5,4,1,1,1,3,0,2
6183,63,1,5,4,1,0,2,0,0,2
1628,27,1,8,5,1,1,1,12,0,1
1228,44,2,1,5,1,1,2,2,0,2
5156,65,2,1,4,1,1,2,5,0,1
5880,97,1,2,2,1,0,2,0,0,2
4455,59,1,7,5,1,1,2,3,0,2
5650,72,2,2,2,1, ,2,0,0,2
9750,53,2,1,4,1,1,2,1,0,1
8268,55,1,6,4,1,1,1,5,0,1
10265,25,2,7,5,1,1,1,6,3,1
5129,74,2,1,3,1, ,2,0,0,2
10352,38,2,1,4,1,1,1,10,0,1
6943,65,2,1,2,2,1,2,0,0,2
2754,62,2,1,4,1,1,2,3,0,1
10796,40,1,7,5,1,1,1,0,0,1
5742,69,2,5,3,2,1,1,2,2,2
1055,42,2,1,4,1,1,2,4,0,1
163,14,2,1,3,1,1,2,2,0,1
4841,49,1,6,5,1,1,1,0,0,1
997,52,2,4,4,1,1,2,10,2,1
6792,64,2,1,3,1,0,2,0,0,2
9610,32,1,7,5,1,1,1,4,0,1
9924,21,2,1,5,1,1,1,2,50,1
6287,42,1,6,5,1,1,1,4,0,1
6016,51,2,3,6,1,1,1,5,0,1
3702,51,1,12,5,1,1,1,3,0,1
10800,73,1,4,2,1,1,2,0,0,1
10205,42,1,10,5,1,1,1,7,2,1
9039,9,1,1,2,1,1,2,2,0,2
9393,9,2,1,2,1,1,2,0,0,2
191,59,1,10,5,1,1,1,4,1,1
2922,77,2,3,4,1,1,2,0,0,2
8022,56,2,1,4,1,1,1,3,0,1
5186,59,2,4,4,1,1,2,0,0,1
7747,75,2,2,2,1,0,2,0,0,2
9651,70,2,2,5,1,1,2,0,0,1
5219,64,2,2,4,1,1,2,0,0,1
614,50,2,4,5,1,1,2,4,0,2
9607,60,1,18,5,1,1,2,4,2,1
6972,55,1,5,3,2,1,2,0,0,1
9976,19,1,1,5,1,1,1,4,2,1
9048,25,2,5,5,1,1,1,10,6,2
4678,12,2,1,3,1,1,2,5,0,1
9801,17,2,1,4,1,1,1,4,0,1
4887,36,2,1,4,1,1,1,0,0,2
9218,30,2,8,5,1,1,1,3,0,1
6947,67,1,8,2,2,1,2,0,0,1
7049,89,2,2,2,2, ,2,0,0,2
582,62,2,1,5,1,1,1,6,0,1
9847,60,2,1,5,1,1,2,0,0,2
2283,52,1,6,4,2,1,2,1,0,1
4184,18,1,1,4,1,1,1,0,0,1
1375,45,2,5,5,1,1,2,4,1,1
9385,42,1,7,5,1,1,1,0,0,1
5881,79,2,2,2,1,0,2,0,0,2
3122,41,1,7,5,1,1,2,0,0,1
5820,54,1,11,4,1,1,2,0,0,2
10428,18,2,1,4,1,1,1,4,0,2
10562,46,1,8,5,1,1,1,0,0,1
2392,23,2,5,4,1,1,1,5,0,1
8994,47,2,8,5,1,1,1,0,0,2
9011,65,1,3,4,1,1,2,9,0,2
5466,56,2,1,4,1,1,2,2,0,2
9646,48,1,11,6,1,1,1,3,0,1
1724,13,1,1,3,1,1,1,2,0,1
3143,54,1,6,4,1,1,2,0,0,1
8050,51,1,4,4,2,1,2,0,0,1
3641,23,2,1,5,1,1,1,5,1,1
5347,47,2,1,4,1,1,1,2,0,1
8807,56,2,1,4,1,1,2,3,0,2
7626,86,1,2,2,1, ,2,0,0,2
8008,85,2,2,3,1,1,2,0,0,2
2810,14,2,1,3,1,1,1,0,0,2
4642,53,1,8,5,1,1,2,4,0,1
7068,52,2,1,4,2,1,1,2,0,1
1917,55,2,4,4,1,1,2,7,3,1
5380,28,1,5,5,1,1,1,6,1,1
2390,54,2,5,4,1,1,1,1,0,1
8813,46,1,9,5,1,1,1,4,0,2
1973,48,2,4,5,1,1,2,2,0,2
8030,51,1,4,6,2,1,2,0,0,1
9172,43,1,18,4,1,2,1,2,0,1
10199,41,1,12,5,1,1,1,5,2,1
8105,19,1,1,5,2,1,1,30,0,1
5557,64,2,1,2,2,0,2,0,0,2
1947,18,2,1,4,1,1,1,4,0,1
8238,71,1,5,3,1,1,2,0,0,2
4071,59,1,8,5,1,1,2,2,1,1
4265,16,1,1,4,1,1,1,2,0,2
10254,75,2,3,3,1,1,2,3,0,2
3575,47,2,4,5,1,1,1,0,0,1
3013,72,2,2,3,1, ,2,0,0,2
3923,46,2,1,4,1,1,2,0,0,1
6731,52,1,6,5,1,1,2,0,0,2
5146,43,1,8,5,1,1,1,2,0,1
5991,33,2,1,5,1,1,1,0,0,1
9026,19,1,1,5,1,1,1,4,0,1
1430,81,1,4,4,1,1,2,0,0,2
3853,41,1,6,5,1,1,1,6,0,1
3393,67,2,4,3,1,1,1,2,0,1
8060,22,2,5,5,2,1,1,12,0,1
2935,18,1,1,4,1,1,1,4,0,1
8458,15,1,1,3,1,1,2,4,1,1
7818,41,2,1,5,1,1,1,1,0,1
6198,71,1,2,2,1,0,2,0,0,2
1416,40,2,1,5,1,1,2,0,0,2
8430,9,1,1,2,1,1,1,3,0,1
8213,49,2,7,5,1,1,2,10,1,2
6978,58,1,4,4,1,1,1,1,0,1
7522,40,2,1,5,2,1,1,7,0,2
6245,9,2,1,2,1, ,2,1,1,2
8324,42,2,1,5,1,1,1,1,1,1
123,44,1,6,4,1,1,2,1,0,1
4694,76,2,2,2,1,1,2,0,0,2
1331,43,2,1,5,1,1,2,3,0,1
6754,72,2,2,2,1,1,2,0,0,2
4288,51,1,7,5,1,1,1,4,0,1
6020,54,2,2,4,1,1,2,3,0,2
4581,24,2,5,5,1,1,1,5,1,2
10092,24,2,1,5,1,1,1,4,1,1
179,28,1,4,5,1,1,1,5,0,2
93,11,2,1,2,1,1,2,0,0,2
3690,19,2,1,4,1,1,1,2,0,2
4537,61,1,4,2,2,1,1,0,0,2
4119,77,1,3,4,1,1,2,0,0,2
8688,14,2,1,3,1,1,1,5,0,1
8909,12,1,1,2,1,1,2,0,3,1
5714,94,2,3,2,2, ,2,0,0,2
1736,61,1,4,4,1,1,2,0,0,1
5447,71,2,3,3,1,0,2,0,0,2
1352,30,2,5,5,1,1,1,5,0,1
4847,68,2,2,2,1,0,2,0,0,2
6429,17,1,1,4,1,1,1,3,0,2
10859,36,1,6,5,1,1,2,0,0,2
3695,33,2,6,4,1,1,1,4,0,1
9160,7,1,1,2,1,0,2,2,1,2
445,30,1,7,5,1,1,2,4,0,1
2924,43,2,4,5,1,1,1,4,0,1
6171,12,1,1,2,2,1,2,0,0,2
3479,52,1,11,5,1,1,1,0,0,2
8700,27,1,6,5,1,1,1,10,0,1
5304,42,1,6,5,1,1,2,2,0,1
2865,57,1,6,5,1,1,1,2,0,1
5054,56,2,1,4,1,1,2,4,0,1
881,23,1,5,5,1,1,1,3,0,1
1401,51,2,4,4,1,1,1,0,0,2
4420,58,1,12,5,1,1,1,2,0,2
5732,17,1,1,4,1,1,1,10,0,1
9783,31,2,6,5,1,1,1,5,2,1
120,61,2,5,4,1,1,1,3,0,2
6741,50,1,6,4,1,1,1,3,0,1
9521,24,1,8,4,1,1,1,4,2,1
6839,49,2,1,4,1,1,2,1,0,1
480,31,1,5,5,1,1,1,3,0,1
10170,15,2,1,3,1,1,2,12,0,2
1326,40,1,8,5,1,1,2,3,0,1
664,26,2,6,5,1,1,2,2,1,2
8110,86,1,6,3,2,0,2,0,0,1
10441,64,2,2,2,1,1,2,0,0,1
10305,59,2,1,4,1,1,1,2,0,1
10595,38,1,6,5,1,1,1,3,1,1
1000,55,1,6,4,1,1,2,0,0,2
4403,56,1,5,5,1,1,2,0,0,1
2290,9,2,1,2,2,1,1,3,0,2
4791,76,2,2,3,1,0,2,0,0,2
5825,19,1,1,5,1,1,2,10,0,2
1510,47,1,8,5,1,1,2,0,0,1
