date,rain,temp
2011-12-27,1.0,-2.5028828669965226
2011-12-28,1.1,0.17220306979125732
2011-12-29,1.3,-3.649356267093067
2011-12-30,3.0,-8.103992754770605
2011-12-31,2.0,-1.3097684645011167
2012-01-01,3.4,-5.862279976567397
2012-01-02,0.0,-1.1710864870966997
2012-01-03,3.7,-1.8142095791274526
2012-01-04,1.8,-4.665277367695126
2012-01-05,1.0,-2.088785148357326
2012-01-06,0.0,-0.8348267697058946
2012-01-07,3.0,-2.812085798756175
2012-01-08,1.0,0.12698827672263535
2012-01-09,1.0,-1.1826246253225972
2012-01-10,2.0,4.12887411535419
2012-01-11,2.0,-7.0818650537328125
2012-01-12,2.0,-2.6630665055027958
2012-01-13,0.0,-0.9603909205622585
2012-01-14,5.0,-2.7680794527725925
2012-01-15,6.0,2.379412561072113
2012-01-16,4.0,3.25960381218011
2012-01-17,3.2,1.9124218855931674
2012-01-18,1.4,6.705896124896215
2012-01-19,5.9,6.524702021173451
2012-01-20,1.4,4.249107381279542
2012-01-21,3.5,2.7165273925479454
2012-01-22,2.0,-0.883573544489265
2012-01-23,3.0,-4.98331126070289
2012-01-24,1.2,-8.670970411034977
2012-01-25,3.7,-4.9363319370239855
2012-01-26,1.0,-0.5733958900417582
2012-01-27,0.1,-0.9717433491405921
2012-01-28,1.0,-3.8347916914712465
2012-01-29,0.0,-3.350832287861934
2012-01-30,5.0,-9.647195308658159
2012-01-31,5.3,-4.578433002078196
2012-02-01,1.3,-8.083410888252812
2012-02-02,1.1,-11.42599910409523
2012-02-03,3.0,-7.272080485587668
2012-02-04,4.1,-2.9197616853109802
2012-02-05,3.0,1.1997535954717633
2012-02-06,2.6,1.72324400202203
2012-02-07,1.0,-4.792722036115514
2012-02-08,3.4,-6.433566758344572
2012-02-09,0.2,-2.541242095082336
2012-02-10,2.0,1.6971568922529712
2012-02-11,1.0,-7.077459486970541
2012-02-12,2.0,-2.204203503206527
2012-02-13,1.5,-1.3054856026133352
2012-02-14,8.4,4.275319929436526
2012-02-15,1.0,2.7593470120002657
2012-02-16,1.0,2.003549816827606
2012-02-17,3.1,-2.620821396173641
2012-02-18,2.1,-9.013750116231382
2012-02-19,1.0,-0.6369425254907095
2012-02-20,0.0,-2.7563719784048675
2012-02-21,1.7,-0.35471588261591935
2012-02-22,1.0,7.852410305558308
2012-02-23,1.0,2.075194315435443
2012-02-24,4.3,-2.304957088529208
2012-02-25,3.0,4.87691127833307
2012-02-26,2.6,2.054190396198101
2012-02-27,2.0,-2.624211343376938
2012-02-28,5.6,2.3325451774885257
2012-02-29,5.1,7.642781221748738
2012-03-01,3.0,8.237880428092636
2012-03-02,2.1,5.163734919312371
2012-03-03,3.5,9.736680993407402
2012-03-04,8.4,1.0259282742091829
2012-03-05,17.7,6.173878970694641
2012-03-06,5.6,4.982808176652131
2012-03-07,1.0,4.178401203682493
2012-03-08,1.0,0.9270030113342247
2012-03-09,2.5,2.7826486658875167
2012-03-10,0.1,2.858525083607314
2012-03-11,1.0,6.4269247313753395
2012-03-12,0.0,1.6587281590828618
2012-03-13,0.0,0.8439939954189866
2012-03-14,2.0,8.614403112950594
2012-03-15,3.0,3.1412614887335977
2012-03-16,9.4,4.360262661598634
2012-03-17,1.9,10.467748598933143
2012-03-18,3.2,8.78826756394491
2012-03-19,2.0,6.706249949461261
2012-03-20,0.0,3.017307224078875
2012-03-21,1.0,3.78414991224009
2012-03-22,9.6,6.76467394166132
2012-03-23,20.0,7.813663898856339
2012-03-24,1.2,3.0870014916174977
2012-03-25,1.0,5.5578170643636415
2012-03-26,0.0,6.608040164455899
2012-03-27,1.0,6.477238920701859
2012-03-28,1.0,9.964556572698552
2012-03-29,1.6,12.544937134844073
2012-03-30,27.0,13.08079365460413
2012-03-31,1.1,4.767421179763469
2012-04-01,2.0,0.34246425877836373
2012-04-02,5.7,10.493073341546088
2012-04-03,25.0,5.783736323757942
2012-04-04,2.0,12.832328439930272
2012-04-05,0.0,4.694730643531126
2012-04-06,2.0,6.718692862623443
2012-04-07,3.0,9.590667727667237
2012-04-08,2.0,11.856219682832801
2012-04-09,1.0,15.065840921934967
2012-04-10,5.8,15.146792400249614
2012-04-11,5.2,14.49293819081638
2012-04-12,3.0,9.079483460793067
2012-04-13,2.7,8.956488299818806
2012-04-14,2.0,16.80809127643852
2012-04-15,0.0,15.389508677443319
2012-04-16,2.0,13.224912958345687
2012-04-17,1.0,8.909929118722445
2012-04-18,3.0,13.182915907750584
2012-04-19,2.9,10.78753410179851
2012-04-20,2.7,12.145957651577268
2012-04-21,57.6,14.572476258508027
2012-04-22,4.1,12.260949377585488
2012-04-23,4.1,13.637117924436694
2012-04-24,2.0,16.117870835290613
2012-04-25,29.6,10.624338182821585
2012-04-26,2.5,13.021402346095709
2012-04-27,0.0,10.466769959500558
2012-04-28,0.0,15.248008876944727
2012-04-29,2.0,13.16217904008187
2012-04-30,2.3,17.311450940895956
2012-05-01,7.6,19.721661620546286
2012-05-02,1.2,18.420901959876637
2012-05-03,2.5,20.585745218222094
2012-05-04,2.1,14.739772181119866
2012-05-05,3.1,23.089082995711657
2012-05-06,1.0,17.765766735403417
2012-05-07,2.0,18.70948213873495
2012-05-08,3.1,20.67098681966174
2012-05-09,0.1,22.612431794776086
2012-05-10,2.2,11.914714980731892
2012-05-11,3.1,16.532216492370402
2012-05-12,3.0,16.21683336902468
2012-05-13,1.0,22.067603358289478
2012-05-14,23.6,12.519501453023405
2012-05-15,0.5,11.769012009544486
2012-05-16,0.1,12.852709031642547
2012-05-17,6.3,19.850237425940122
2012-05-18,4.0,15.594281658742423
2012-05-19,2.0,15.700145127148936
2012-05-20,0.0,20.188916974774685
2012-05-21,4.0,19.292809169276573
2012-05-22,2.0,20.46063820739214
2012-05-23,3.0,21.360082794616957
2012-05-24,4.3,16.24091717408708
2012-05-25,0.3,22.114115185715953
2012-05-26,3.0,21.169241521981622
2012-05-27,0.3,18.8478130691282
2012-05-28,2.3,20.78427434796522
2012-05-29,0.1,21.550571438278077
2012-05-30,4.5,18.70151968595398
2012-05-31,4.1,22.27737271508153
2012-06-01,3.0,20.31331806449913
2012-06-02,1.5,17.848900003511087
2012-06-03,1.0,18.229271142272083
2012-06-04,1.2,27.685012752836364
2012-06-05,0.0,23.660157974601088
2012-06-06,2.0,22.850272141039788
2012-06-07,1.0,23.427537867546842
2012-06-08,9.7,19.51780077783854
2012-06-09,3.0,21.03429383356142
2012-06-10,4.1,18.217863728857854
2012-06-11,0.2,24.564611412061268
2012-06-12,2.2,16.013394784347145
2012-06-13,2.4,22.54445175180433
2012-06-14,3.0,24.81053086692296
2012-06-15,8.5,19.20273535250209
2012-06-16,1.3,23.02719836905293
2012-06-17,2.0,19.75129059026351
2012-06-18,3.3,20.982475803184325
2012-06-19,9.2,22.314396452220226
2012-06-20,2.2,21.344711888713878
2012-06-21,0.1,27.747049307824778
2012-06-22,3.1,23.484722825974
2012-06-23,3.0,28.688359021398917
2012-06-24,1.8,23.10250322861057
2012-06-25,4.0,23.287175943773928
2012-06-26,2.4,23.511577954215703
2012-06-27,2.2,19.35938447253966
2012-06-28,0.0,25.908467224082756
2012-06-29,7.6,22.03149040164388
2012-06-30,40.4,18.614849178304357
2012-07-01,0.5,21.544146895288712
2012-07-02,0.1,26.40662627914323
2012-07-03,2.1,21.12038969648635
2012-07-04,1.3,27.37319677869682
2012-07-05,28.2,22.402343042300842
2012-07-06,64.0,23.10859853537357
2012-07-07,7.1,20.475769007974815
2012-07-08,1.0,24.327094072738646
2012-07-09,2.0,25.609540514556564
2012-07-10,9.4,23.976406784384082
2012-07-11,35.2,23.532513093389703
2012-07-12,1.8,20.666666576334446
2012-07-13,28.6,25.872117528421725
2012-07-14,26.1,22.30909390041764
2012-07-15,50.2,20.915851120767826
2012-07-16,1.6,21.297002999422276
2012-07-17,12.0,23.020420005537666
2012-07-18,14.1,23.22657125827429
2012-07-19,28.9,28.37420418002894
2012-07-20,2.2,22.932040039766253
2012-07-21,2.1,17.551248861336646
2012-07-22,4.9,30.792639046476054
2012-07-23,1.7,26.46444826028013
2012-07-24,2.0,26.980976000100593
2012-07-25,0.0,30.53446637635207
2012-07-26,2.0,24.370398436271074
2012-07-27,1.0,29.651600726737165
2012-07-28,5.0,25.072571397105268
2012-07-29,0.0,27.027130530958715
2012-07-30,5.2,25.472684386850474
2012-07-31,3.1,28.854775736007547
2012-08-01,3.0,28.996805248556328
2012-08-02,2.3,25.795621204378
2012-08-03,1.0,27.205620278209903
2012-08-04,1.0,31.194824797831867
2012-08-05,1.0,26.46342829272681
2012-08-06,2.2,29.406274235887423
2012-08-07,2.2,30.761909638750904
2012-08-08,2.0,25.919687335425
2012-08-09,0.2,32.922608904102695
2012-08-10,11.0,30.577337161492537
2012-08-11,1.8,22.53779805664555
2012-08-12,26.8,29.556406629043707
2012-08-13,37.0,28.547938460023435
2012-08-14,7.2,27.659591949058044
2012-08-15,44.8,30.358374630227026
2012-08-16,25.1,25.25996943172656
2012-08-17,2.7,29.554893888599366
2012-08-18,2.6,29.527189592504392
2012-08-19,1.5,29.102280461837093
2012-08-20,17.7,24.383847757978323
2012-08-21,17.4,29.235101189902206
2012-08-22,31.4,21.429160125591288
2012-08-23,40.5,23.13096863418924
2012-08-24,42.8,20.876675909053663
2012-08-25,3.4,19.049828902542746
2012-08-26,2.0,33.39686309432568
2012-08-27,2.9,30.60685083254008
2012-08-28,38.3,26.883574617495178
2012-08-29,3.6,29.12643513367425
2012-08-30,69.5,23.56714220677593
2012-08-31,3.7,26.305945885422048
2012-09-01,1.5,20.363214345973187
2012-09-02,1.3,23.646724648611514
2012-09-03,1.1,17.994938490852913
2012-09-04,23.3,19.684128184249367
2012-09-05,12.9,26.159735964969713
2012-09-06,2.0,17.499917407149095
2012-09-07,13.7,25.5605763721174
2012-09-08,34.3,23.358948856031617
2012-09-09,7.9,13.042071151290422
2012-09-10,12.4,22.921714848541342
2012-09-11,1.0,18.518126423980963
2012-09-12,1.0,19.329870118490714
2012-09-13,6.8,22.95992020077718
2012-09-14,6.3,18.314767684467792
2012-09-15,5.9,18.804124692314524
2012-09-16,47.6,21.046119567750956
2012-09-17,97.5,19.558852149590148
2012-09-18,1.1,17.15495708289779
2012-09-19,0.3,18.784894338354274
2012-09-20,1.0,16.321950146352382
2012-09-21,0.0,21.67531160017601
2012-09-22,0.1,19.440290481991756
2012-09-23,3.0,21.862238164482466
2012-09-24,0.0,18.754146942427017
2012-09-25,2.0,21.321991256431012
2012-09-26,1.0,13.538264070974414
2012-09-27,3.0,19.282102914405055
2012-09-28,4.6,20.32119841410977
2012-09-29,2.1,16.75672574423056
2012-09-30,5.0,16.430169818755093
2012-10-01,1.0,18.561766103506233
2012-10-02,1.0,14.0207523259296
2012-10-03,3.0,13.585897208372971
2012-10-04,2.0,21.13852225043246
2012-10-05,0.0,22.44339417818214
2012-10-06,0.1,21.96939844177934
2012-10-07,5.0,13.934607551017645
2012-10-08,4.0,17.03920017130052
2012-10-09,1.0,19.69381577088108
2012-10-10,3.6,18.527576571344618
2012-10-11,1.0,12.967360486855949
2012-10-12,1.0,11.296251621858662
2012-10-13,1.0,12.30683291242088
2012-10-14,0.0,16.446897353135164
2012-10-15,2.0,16.428574689157607
2012-10-16,1.0,17.577786150382373
2012-10-17,2.6,10.7169303322084
2012-10-18,3.0,4.042959320491477
2012-10-19,1.0,7.062383589963794
2012-10-20,3.1,7.915096768949432
2012-10-21,3.0,17.240883974557526
2012-10-22,30.7,13.733715764759324
2012-10-23,0.0,10.703559353982573
2012-10-24,1.0,6.10154868739083
2012-10-25,0.1,15.762760806835976
2012-10-26,0.0,13.337396923556508
2012-10-27,27.4,14.401885755347218
2012-10-28,3.0,16.450781975699055
2012-10-29,1.0,15.031951211861152
2012-10-30,0.3,11.961429556738715
2012-10-31,5.4,10.730534932845563
2012-11-01,1.1,9.680235034633942
2012-11-02,1.0,0.6285315729853798
2012-11-03,3.0,6.841319444333997
2012-11-04,6.8,12.194125556996221
2012-11-05,4.0,13.887567803245
2012-11-06,6.5,12.79094243896765
2012-11-07,1.0,7.904190045992829
2012-11-08,1.0,13.420458921328011
2012-11-09,3.0,9.924247776064933
2012-11-10,3.0,10.254898588680426
2012-11-11,19.1,15.830266149467242
2012-11-12,3.2,9.242818293172874
2012-11-13,5.1,4.752386940039162
2012-11-14,1.7,4.143115311437419
2012-11-15,3.0,0.9896344634980374
2012-11-16,6.7,7.496003833401019
2012-11-17,7.0,0.9739701723279897
2012-11-18,1.0,3.858869783672513
2012-11-19,2.1,11.461057780197397
2012-11-20,0.0,0.12185095450691996
2012-11-21,1.0,2.4575500202074436
2012-11-22,2.0,3.633619112394567
2012-11-23,4.5,7.790553138756758
2012-11-24,0.0,-0.260113068074201
2012-11-25,1.2,3.758896661435427
2012-11-26,5.8,4.908218543600133
2012-11-27,2.0,0.5842591908312282
2012-11-28,1.8,7.8757890739911
2012-11-29,0.0,0.34559721929304477
2012-11-30,1.1,1.7681064506599942
2012-12-01,2.2,1.5208620481175712
2012-12-02,1.6,6.046648165430511
2012-12-03,3.2,-0.3180506000377976
2012-12-04,1.1,0.4594344161932478
2012-12-05,7.7,1.4771999309784916
2012-12-06,2.6,-1.7023986245453302
2012-12-07,9.3,2.603647865285003
2012-12-08,3.9,-5.386913909387131
2012-12-09,1.4,-2.9326382440631065
2012-12-10,1.0,-9.888583618469738
2012-12-11,1.0,-2.3204895582981386
2012-12-12,3.0,-1.5750952248614412
2012-12-13,2.0,-0.27504169489225627
2012-12-14,28.3,2.340749148213903
2012-12-15,1.5,11.03101120144035
2012-12-16,1.0,4.625632723182382
2012-12-17,2.0,3.927888088519319
2012-12-18,2.0,0.000804388978228765
2012-12-19,2.0,-4.783469777391286
2012-12-20,0.0,4.0226051351881145
2012-12-21,7.7,0.035627247792855976
2012-12-22,1.0,1.335249319702009
2012-12-23,1.4,-6.808077984215425
2012-12-24,1.1,-13.029950780676607
2012-12-25,2.3,-2.1182717723140425
2012-12-26,3.0,-2.803927397997592
2012-12-27,1.0,-2.768615490559718
2012-12-28,9.3,1.6667155299815881
2012-12-29,5.2,-0.3618487862704438
2012-12-30,3.5,0.6864834329414986
2012-12-31,0.2,-6.875671415494074
2013-01-01,4.0,-3.4090646052906397
2013-01-02,1.4,-4.725049501257757
2013-01-03,0.0,-12.649995583671902
2013-01-04,1.0,-11.257153728333408
2013-01-05,1.0,-0.7954119917105071
2013-01-06,2.0,-3.261265016702292
2013-01-07,2.0,-6.297465840033842
2013-01-08,0.0,-8.571766354932365
2013-01-09,1.0,-10.24110516950946
2013-01-10,2.0,-3.567813145026369
2013-01-11,3.0,-6.088528785397921
2013-01-12,0.1,-1.55266716612605
2013-01-13,4.0,-3.9835266965752316
2013-01-14,2.1,0.06247187499261764
2013-01-15,0.0,-4.336641349340334
2013-01-16,0.1,1.9339168733819674
2013-01-17,2.9,-0.018539671332196583
2013-01-18,1.0,-3.956305140070674
2013-01-19,0.0,1.735031038732636
2013-01-20,1.0,2.3659393834767464
2013-01-21,20.3,-1.607841214781578
2013-01-22,3.2,3.7480117267712854
2013-01-23,4.4,0.35307811976116854
2013-01-24,3.3,3.268806319717728
2013-01-25,2.0,-3.2041291638382194
2013-01-26,2.0,-8.095591253617197
2013-01-27,3.0,-2.7076651015790305
2013-01-28,1.0,-2.8107948871557777
2013-01-29,3.0,-0.03327710315379662
2013-01-30,1.0,1.9315054605517386
2013-01-31,1.5,5.53809289305037
2013-02-01,33.3,5.258427115468956
2013-02-02,1.0,-1.5141188047869827
2013-02-03,4.2,-1.8695181848074331
2013-02-04,4.2,2.5020883209667932
2013-02-05,6.9,-3.2821746225125277
2013-02-06,5.2,-6.324992929877423
2013-02-07,1.1,-4.112161225955638
2013-02-08,5.0,-7.610893737118627
2013-02-09,1.0,-6.9274580898745715
2013-02-10,2.1,-0.3209401678085282
2013-02-11,1.0,-3.585026411785531
2013-02-12,2.3,-2.5002946305077787
2013-02-13,0.0,1.5870627415828111
2013-02-14,1.0,0.042459804025353876
2013-02-15,1.0,-2.389346804336934
2013-02-16,1.0,-5.059995525364336
2013-02-17,1.9,-1.1633907566948447
2013-02-18,1.8,8.863729186158682
2013-02-19,2.5,1.2653376423618667
2013-02-20,2.0,0.46346860338226614
2013-02-21,0.0,-2.2224051356915773
2013-02-22,0.6,-1.5032252032211573
2013-02-23,0.0,-2.0589881596452764
2013-02-24,0.0,1.1780651798847086
2013-02-25,1.0,3.8988291390845804
2013-02-26,1.2,9.590288482774948
2013-02-27,2.0,8.941443946822012
2013-02-28,1.0,14.184699130512124
2013-03-01,7.9,1.0814566940042578
2013-03-02,4.0,-0.15177073054515244
2013-03-03,2.0,4.708765628185781
2013-03-04,0.0,0.7351431385604692
2013-03-05,1.0,5.024884902475942
2013-03-06,6.0,11.723437634801105
2013-03-07,2.8,9.661053863330213
2013-03-08,0.0,10.689217174213995
2013-03-09,1.0,15.727658117658201
2013-03-10,3.0,10.887348030720363
2013-03-11,1.0,4.7219611593913715
2013-03-12,2.4,9.042821048219011
2013-03-13,17.1,9.804755893823884
2013-03-14,1.0,4.220198139767171
2013-03-15,2.0,6.819227194755355
2013-03-16,2.0,6.071033137972655
2013-03-17,19.0,4.187840275755566
2013-03-18,18.3,10.78588038877299
2013-03-19,1.0,20.843888840626832
2013-03-20,4.3,2.907432607206434
2013-03-21,0.0,0.2489677538458528
2013-03-22,4.0,3.907793427414017
2013-03-23,3.0,4.787608009371425
2013-03-24,5.0,9.556503649019072
2013-03-25,2.8,1.3759805190688246
2013-03-26,2.0,3.416428943938331
2013-03-27,0.0,13.44911945664426
2013-03-28,0.0,10.488974541446934
2013-03-29,3.0,2.2641050277187036
2013-03-30,1.3,7.5778736883194915
2013-03-31,2.6,6.661168049987939
2013-04-01,1.0,11.336426860301906
2013-04-02,4.4,6.859962271382592
2013-04-03,4.0,13.929790559275407
2013-04-04,1.0,9.02502513759476
2013-04-05,2.3,10.682849440081043
2013-04-06,25.7,2.137011624438431
2013-04-07,2.6,4.636398562223667
2013-04-08,1.1,6.502518957038447
2013-04-09,1.3,13.973992335028203
2013-04-10,3.1,8.099754660580473
2013-04-11,3.5,9.307224292479988
2013-04-12,1.0,9.534415021706906
2013-04-13,1.0,14.711207641779174
2013-04-14,3.5,12.289217788411717
2013-04-15,1.0,5.538887786463718
2013-04-16,2.1,16.75902937427764
2013-04-17,3.3,10.959765342786408
2013-04-18,1.0,9.50603072623645
2013-04-19,0.0,7.654318259464067
2013-04-20,10.7,4.385048552719342
2013-04-21,3.0,4.491359899863292
2013-04-22,0.0,13.961026862400601
2013-04-23,22.1,9.053126610330706
2013-04-24,2.5,13.739641670341125
2013-04-25,4.2,7.106344196118425
2013-04-26,0.5,10.896118527095183
2013-04-27,0.8,10.384795373227727
2013-04-28,3.0,15.770765330405602
2013-04-29,8.5,19.712083564791882
2013-04-30,3.1,14.811905482048427
2013-05-01,1.2,11.594588332895249
2013-05-02,1.1,9.970368026932466
2013-05-03,1.9,14.097223499311252
2013-05-04,3.1,16.16599856010882
2013-05-05,2.0,13.487083747895802
2013-05-06,3.0,10.82293750021534
2013-05-07,1.0,21.632383696367576
2013-05-08,2.0,11.11539273041727
2013-05-09,4.8,21.93395187606796
2013-05-10,15.9,14.38006237201608
2013-05-11,0.0,18.341232036960815
2013-05-12,2.1,25.54276717275691
2013-05-13,1.0,22.308880101468915
2013-05-14,1.0,13.916764263510558
2013-05-15,1.0,20.52482064157166
2013-05-16,1.0,20.054187554378753
2013-05-17,1.0,13.470553411157727
2013-05-18,6.2,16.30495333164675
2013-05-19,29.4,14.080885340494874
2013-05-20,3.0,15.002241333746456
2013-05-21,2.0,14.477532575784307
2013-05-22,0.0,17.977575187713132
2013-05-23,6.0,16.72514495882339
2013-05-24,0.0,24.75291455538108
2013-05-25,1.0,21.854180543546637
2013-05-26,3.0,21.378527346133424
2013-05-27,51.8,19.163391060338483
2013-05-28,26.1,17.498303914096773
2013-05-29,2.5,17.712147191393584
2013-05-30,2.0,15.00499653335276
2013-05-31,6.0,17.719117769414883
2013-06-01,0.0,19.07910928108084
2013-06-02,2.0,22.710412360086785
2013-06-03,1.0,22.14954582787227
2013-06-04,2.0,20.819201498110278
2013-06-05,0.0,19.556262394018088
2013-06-06,2.6,17.892050016323093
2013-06-07,0.2,21.564731945404212
2013-06-08,1.0,20.12418101354203
2013-06-09,0.0,21.20457515127521
2013-06-10,2.0,20.261700184287296
2013-06-11,7.8,19.627546123283153
2013-06-12,5.4,22.660058250287516
2013-06-13,4.1,21.039520020156637
2013-06-14,3.5,21.891884365719243
2013-06-15,1.1,23.242759043880508
2013-06-16,1.0,22.15027187300865
2013-06-17,2.0,23.20178818478773
2013-06-18,47.9,26.66498209582985
2013-06-19,23.1,20.911387878660623
2013-06-20,3.0,20.716635302507324
2013-06-21,1.4,21.583288949330147
2013-06-22,2.3,22.057767496863026
2013-06-23,3.9,23.494652107217473
2013-06-24,3.0,22.489653317969278
2013-06-25,8.5,24.28449966535308
2013-06-26,9.8,25.603272385276355
2013-06-27,3.5,23.237341426815593
2013-06-28,5.6,27.474914602901226
2013-06-29,0.1,25.110019204506187
2013-06-30,0.0,28.416536289206366
2013-07-01,2.0,21.308231644023316
2013-07-02,12.5,20.831413200836842
2013-07-03,18.6,25.30236966981782
2013-07-04,23.3,28.383227379623484
2013-07-05,52.5,20.02728831493519
2013-07-06,0.0,30.987550419251022
2013-07-07,20.3,22.831935098720386
2013-07-08,17.6,20.380866987605952
2013-07-09,3.7,28.047807848349084
2013-07-10,4.3,25.779570704323334
2013-07-11,7.0,23.30106353687765
2013-07-12,6.3,23.899647914254338
2013-07-13,18.4,27.844000379345843
2013-07-14,27.6,26.16820105386613
2013-07-15,14.2,24.135559703966717
2013-07-16,1.5,31.529394995886985
2013-07-17,10.5,24.883294333338167
2013-07-18,7.7,29.515947426863345
2013-07-19,1.4,24.37775194816296
2013-07-20,6.1,31.40078286426617
2013-07-21,3.3,23.006189243958538
2013-07-22,17.6,27.52235683537676
2013-07-23,19.3,28.37087389181909
2013-07-24,4.8,27.995227934129378
2013-07-25,0.0,30.86784183288667
2013-07-26,0.0,24.61131033140076
2013-07-27,2.1,29.835448071359853
2013-07-28,11.1,27.358712864307012
2013-07-29,6.2,29.238108277515334
2013-07-30,10.5,21.61847953316913
2013-07-31,15.9,22.985380083959548
2013-08-01,4.6,25.097420624222128
2013-08-02,3.7,29.205280100290082
2013-08-03,12.1,31.26004290822494
2013-08-04,9.6,26.940892578543384
2013-08-05,6.9,31.288484525547997
2013-08-06,10.8,28.13912973997521
2013-08-07,0.0,21.601996198966834
2013-08-08,2.0,32.029552846890795
2013-08-09,2.1,29.42775926681329
2013-08-10,8.4,32.7223992937996
2013-08-11,0.2,26.313557090878838
2013-08-12,1.2,31.597415832360483
2013-08-13,1.0,29.350208347079366
2013-08-14,0.0,30.323792092949475
2013-08-15,4.1,29.972104004161924
2013-08-16,3.5,27.341992037642424
2013-08-17,2.0,28.59792511742587
2013-08-18,1.7,33.931018587528925
2013-08-19,4.5,27.71112872439972
2013-08-20,1.6,30.010936236542396
2013-08-21,4.4,30.095705857405214
2013-08-22,8.6,25.393703270788986
2013-08-23,40.7,29.016745411895002
2013-08-24,31.0,27.907915475766206
2013-08-25,3.3,25.19868737996647
2013-08-26,3.1,24.44073285757536
2013-08-27,2.0,28.703155519022914
2013-08-28,2.0,29.26443862952805
2013-08-29,27.4,23.932733600175535
2013-08-30,7.7,26.654893834966842
2013-08-31,4.7,20.5712797483555
2013-09-01,1.0,22.85669087853533
2013-09-02,1.2,20.75486669161141
2013-09-03,4.0,18.03385875059123
2013-09-04,1.0,18.18410555438068
2013-09-05,2.0,15.564708115268633
2013-09-06,5.2,19.035267425589275
2013-09-07,1.6,20.638705456456755
2013-09-08,5.0,19.756697286237564
2013-09-09,2.0,20.994266823129628
2013-09-10,7.0,22.63792606888474
2013-09-11,12.9,24.8496321734083
2013-09-12,3.9,25.017573479332114
2013-09-13,14.4,23.21258872211412
2013-09-14,43.6,26.23705867729094
2013-09-15,2.0,21.529554617743656
2013-09-16,2.1,23.820321815747718
2013-09-17,1.0,26.438594162793265
2013-09-18,1.0,23.809214185908488
2013-09-19,1.0,24.010181042355217
2013-09-20,0.0,23.178389783404533
2013-09-21,2.0,25.704915225309207
2013-09-22,3.6,21.5458295174862
2013-09-23,4.0,21.77473224131978
2013-09-24,6.8,18.298748027345045
2013-09-25,3.1,17.84521460584257
2013-09-26,1.2,16.981248681423722
2013-09-27,3.0,15.973900271949455
2013-09-28,2.1,27.016095777117336
2013-09-29,27.8,20.530830910423617
2013-09-30,8.2,21.471592365386723
2013-10-01,2.5,23.21322747112694
2013-10-02,5.4,26.402856963744135
2013-10-03,4.1,16.420801671726203
2013-10-04,0.0,15.347158346379794
2013-10-05,1.0,16.77305273481898
2013-10-06,4.7,13.18376760326297
2013-10-07,3.9,21.60453900047413
2013-10-08,33.7,18.709983591363265
2013-10-09,3.6,19.100334991483876
2013-10-10,9.2,19.58536893542126
2013-10-11,1.3,16.821763050581097
2013-10-12,3.0,12.203142232642376
2013-10-13,0.0,19.638250846086024
2013-10-14,0.0,18.38743931625882
2013-10-15,6.8,16.921251509460234
2013-10-16,1.0,12.108110778191959
2013-10-17,1.0,11.361509503844832
2013-10-18,0.0,6.118922434683129
2013-10-19,2.0,15.957630945214698
2013-10-20,2.1,19.16212294860662
2013-10-21,0.0,9.872329136050137
2013-10-22,2.2,17.352572794201386
2013-10-23,4.0,10.854332155866619
2013-10-24,5.0,14.035251355434065
2013-10-25,1.0,13.531241719660306
2013-10-26,1.0,4.366849875896032
2013-10-27,0.0,9.29377824633046
2013-10-28,2.0,15.15603930912163
2013-10-29,0.3,10.224577466200385
2013-10-30,1.0,12.275832620041417
2013-10-31,3.0,7.299085515288562
2013-11-01,3.0,17.528317293104486
2013-11-02,2.0,11.439967895740965
2013-11-03,2.1,14.186857426852297
2013-11-04,2.3,14.812643306942892
2013-11-05,0.0,11.283253118245112
2013-11-06,1.9,10.959819636622807
2013-11-07,4.5,13.81576196551685
2013-11-08,0.0,7.407901640597133
2013-11-09,13.5,5.889930284289634
2013-11-10,0.6,15.000328644969423
2013-11-11,1.0,7.900265968560081
2013-11-12,1.0,6.06466257694392
2013-11-13,1.0,3.2790309572712903
2013-11-14,3.5,6.655241101198852
2013-11-15,0.7,10.065712300712828
2013-11-16,1.5,10.307245295464947
2013-11-17,3.4,8.837620969435292
2013-11-18,1.4,-0.5100953862225288
2013-11-19,5.8,6.344466701653008
2013-11-20,1.1,3.895087839657409
2013-11-21,0.0,2.129315840577105
2013-11-22,2.0,4.710125806977171
2013-11-23,0.0,4.566882452740488
2013-11-24,16.0,11.661898829582512
2013-11-25,12.6,6.605460238843228
2013-11-26,0.3,2.338318047604403
2013-11-27,7.7,-2.51197546313038
2013-11-28,2.3,0.1801691726580672
2013-11-29,1.5,-0.34210151785970533
2013-11-30,1.0,4.798748624147256
2013-12-01,0.0,7.807803191544746
2013-12-02,2.0,5.240892329985449
2013-12-03,1.0,6.832640084195828
2013-12-04,1.0,10.83995315506922
2013-12-05,0.0,7.393394178734008
2013-12-06,5.0,2.2058810128932302
2013-12-07,0.0,3.7215998426023997
2013-12-08,0.0,2.9505998706619883
2013-12-09,9.5,4.7506272937592025
2013-12-10,5.2,-0.10714141510647313
2013-12-11,2.2,-1.9781335242415055
2013-12-12,4.1,4.917144314510906
2013-12-13,3.3,-4.210621947427647
2013-12-14,2.3,0.8164951441419341
2013-12-15,1.0,3.7558229458928976
2013-12-16,2.0,-0.9276907707566591
2013-12-17,1.7,-0.11717293399648732
2013-12-18,1.4,0.6005710208252202
2013-12-19,3.2,-1.9823545732442593
