date,audiCnt,scrnCnt,showCnt,avgRels,maxShare,year,month,day,rain,temp
2010-12-14,187.967,2375,10500,14.5,24.1,2010,12,1,0.0,0.8
2010-12-15,298.868,2347,10412,5.6,46.0,2010,12,2,0.1,-6.0
2010-12-16,285.546,2447,10630,16.7,39.9,2010,12,3,0.0,-5.0
2010-12-17,326.941,2514,11310,17.9,37.8,2010,12,4,0.8,0.0
2010-12-18,801.233,2712,12052,17.6,39.7,2010,12,5,0.0,1.0
2010-12-19,847.432,2622,11769,17.8,38.7,2010,12,6,0.0,5.5
2010-12-20,216.705,2374,10533,17.5,32.9,2010,12,0,0.0,4.8
2010-12-21,258.492,2444,10626,18.1,32.3,2010,12,1,0.0,3.6
2010-12-22,326.158,2821,10815,18.0,37.8,2010,12,2,0.0,3.7
2010-12-23,352.258,2847,10996,17.6,32.5,2010,12,3,0.0,1.8
2010-12-24,764.993,3014,12478,9.5,29.9,2010,12,4,0.0,-6.8
2010-12-25,1504.238,3077,12905,10.5,23.7,2010,12,5,0.4,-7.1
2010-12-26,939.84,2997,11833,20.6,25.5,2010,12,6,0.9,-5.3
2010-12-27,334.081,2830,11036,21.6,28.4,2010,12,0,0.6,-1.4
2010-12-28,341.694,2860,11031,22.6,25.9,2010,12,1,3.8,0.6
2010-12-29,411.463,2601,11439,16.6,30.9,2010,12,2,0.2,-2.2
2010-12-30,476.728,2620,11498,19.7,29.7,2010,12,3,4.0,-2.8
2010-12-31,716.177,2744,12646,10.3,32.4,2010,12,4,1.0,-6.1
2011-01-01,1182.742,2797,9385,11.3,34.1,2011,1,5,0.4,-5.0
2011-01-02,887.066,2778,8897,12.3,33.7,2011,1,6,0.0,-3.5
2011-01-03,273.848,2657,8365,13.3,30.5,2011,1,0,1.8,-3.3
2011-01-04,252.643,2650,8300,14.3,28.4,2011,1,1,0.0,-2.0
2011-01-05,242.547,2492,8072,14.0,23.4,2011,1,2,0.0,-0.7
2011-01-06,236.129,2528,8230,11.3,22.9,2011,1,3,0.1,-4.1
2011-01-07,276.013,2604,8586,23.5,23.3,2011,1,4,0.0,-5.5
2011-01-08,700.34,2694,9048,24.5,24.5,2011,1,5,0.0,-2.6
2011-01-09,633.953,2690,8709,25.5,25.1,2011,1,6,0.0,-2.9
2011-01-10,173.641,2591,8064,26.5,23.4,2011,1,0,0.0,-6.6
2011-01-11,176.575,2599,8082,27.5,22.6,2011,1,1,0.4,-3.6
2011-01-12,172.344,2515,7840,26.6,23.6,2011,1,2,0.0,-5.1
2011-01-13,218.173,2381,8474,9.6,21.7,2011,1,3,0.0,-5.6
2011-01-14,245.769,2398,8829,10.6,21.9,2011,1,4,0.1,-2.7
2011-01-15,604.862,2550,8888,14.5,27.6,2011,1,5,0.2,-7.7
2011-01-16,537.292,2451,8430,25.2,27.8,2011,1,6,0.1,-10.1
2011-01-17,158.727,2228,7789,23.9,22.5,2011,1,0,0.0,-7.1
2011-01-18,164.833,2350,8074,24.3,23.8,2011,1,1,0.0,-5.0
2011-01-19,161.571,2358,7941,25.3,22.9,2011,1,2,0.0,-4.2
2011-01-20,196.367,2461,7834,22.7,31.0,2011,1,3,0.0,-5.4
2011-01-21,229.963,2535,8356,25.9,32.3,2011,1,4,0.0,-5.0
2011-01-22,568.602,2621,8794,24.7,31.6,2011,1,5,0.0,-3.2
2011-01-23,485.725,2617,8496,25.7,33.2,2011,1,6,1.4,-2.1
2011-01-24,153.162,2532,7785,28.9,35.9,2011,1,0,0.3,-4.7
2011-01-25,147.361,2548,7593,27.7,35.4,2011,1,1,0.0,-6.0
2011-01-26,154.708,2557,7554,28.7,36.3,2011,1,2,0.0,-5.9
2011-01-27,325.183,2465,8566,19.7,29.8,2011,1,3,0.0,-5.8
2011-01-28,344.985,2512,8927,8.1,31.0,2011,1,4,0.0,-4.5
2011-01-29,830.891,2832,9573,7.7,29.7,2011,1,5,0.2,-6.5
2011-01-30,776.854,2791,9295,8.7,29.8,2011,1,6,0.2,-7.3
2011-01-31,296.005,2582,8679,11.1,37.2,2011,1,0,0.0,-4.8
2011-02-01,408.786,2639,12102,12.1,37.7,2011,2,1,0.0,-0.2
2011-02-02,628.037,2849,12656,25.7,36.5,2011,2,2,0.0,1.5
2011-02-03,838.903,2873,12790,12.7,37.0,2011,2,3,0.0,1.0
2011-02-04,1096.723,2924,13069,13.7,35.8,2011,2,4,0.0,1.9
2011-02-05,1001.399,2871,12930,14.3,37.4,2011,2,5,0.0,1.4
2011-02-06,696.415,2812,12227,15.1,39.4,2011,2,6,0.0,2.5
2011-02-07,187.886,2554,10812,16.6,48.2,2011,2,0,0.0,2.0
2011-02-08,169.482,2484,10381,12.8,48.5,2011,2,1,1.3,2.6
2011-02-09,167.806,2461,10129,26.7,47.0,2011,2,2,0.0,0.8
2011-02-10,233.526,2321,11145,9.1,30.7,2011,2,3,0.3,-1.0
2011-02-11,266.327,2332,11612,9.7,31.9,2011,2,4,4.5,-0.8
2011-02-12,702.11,2714,12256,9.2,27.1,2011,2,5,1.9,-3.5
2011-02-13,645.9,2730,11734,9.6,25.8,2011,2,6,0.0,-3.7
2011-02-14,233.232,2425,11035,11.5,30.6,2011,2,0,3.4,-2.4
2011-02-15,182.503,2305,10879,12.8,32.2,2011,2,1,0.0,-1.3
2011-02-16,189.882,2499,10861,12.7,27.4,2011,2,2,1.5,0.8
2011-02-17,383.272,2460,11070,6.3,29.2,2011,2,3,3.8,1.6
2011-02-18,403.066,2489,11427,8.0,26.3,2011,2,4,0.0,1.3
2011-02-19,783.317,2635,11659,6.2,24.3,2011,2,5,0.0,2.3
2011-02-20,713.788,2629,11300,9.3,24.9,2011,2,6,0.0,4.1
2011-02-21,271.258,2416,10799,8.2,25.6,2011,2,0,0.0,4.2
2011-02-22,272.334,2420,10768,9.2,24.4,2011,2,1,0.0,4.0
2011-02-23,258.656,2409,10723,10.2,24.3,2011,2,2,0.0,4.8
2011-02-24,300.355,2495,10478,7.0,17.9,2011,2,3,0.0,7.4
2011-02-25,324.444,2483,10865,8.0,18.0,2011,2,4,0.0,4.8
2011-02-26,686.308,2715,11437,9.0,18.3,2011,2,5,0.1,5.5
2011-02-27,659.571,2717,11091,10.0,18.0,2011,2,6,43.0,6.1
2011-02-28,373.943,2596,11039,11.0,18.8,2011,2,0,3.8,4.9
2011-03-01,733.72,2738,10056,11.7,17.0,2011,3,1,3.2,2.5
2011-03-02,147.492,2507,9860,13.0,26.7,2011,3,2,0.0,0.0
2011-03-03,160.026,2327,9441,10.5,25.4,2011,3,3,0.0,-0.8
2011-03-04,193.411,2360,9946,11.5,27.8,2011,3,4,0.0,0.7
2011-03-05,518.373,2513,10686,13.2,23.6,2011,3,5,0.0,2.5
2011-03-06,491.872,2549,10327,13.5,20.3,2011,3,6,0.0,4.9
2011-03-07,125.465,2327,9086,14.5,27.7,2011,3,0,0.0,3.5
2011-03-08,123.231,2343,9026,15.5,28.3,2011,3,1,0.0,3.0
2011-03-09,117.26,2357,9006,16.5,27.7,2011,3,2,0.0,2.0
2011-03-10,171.208,2420,9998,12.6,37.3,2011,3,3,0.0,2.7
2011-03-11,213.104,2450,10625,13.6,35.1,2011,3,4,0.0,5.0
2011-03-12,572.74,2619,11319,13.5,33.9,2011,3,5,0.0,7.6
2011-03-13,479.37,2589,10786,14.3,33.3,2011,3,6,0.0,9.8
2011-03-14,153.416,2294,9615,15.8,28.9,2011,3,0,0.0,9.1
2011-03-15,116.428,2437,9661,17.6,27.7,2011,3,1,0.0,4.1
2011-03-16,119.656,2437,9643,18.6,27.4,2011,3,2,0.0,1.3
2011-03-17,157.571,2179,10328,6.3,17.2,2011,3,3,0.0,2.1
2011-03-18,194.469,2178,10834,7.3,16.5,2011,3,4,0.0,5.8
2011-03-19,494.048,2373,11422,9.7,20.6,2011,3,5,0.0,10.5
2011-03-20,489.103,2326,11003,10.7,22.0,2011,3,6,15.2,7.1
2011-03-21,123.405,2170,9963,10.3,16.9,2011,3,0,0.6,7.9
2011-03-22,125.732,2190,9944,11.3,15.7,2011,3,1,0.4,3.6
2011-03-23,125.294,2186,9945,12.3,17.4,2011,3,2,0.0,2.8
2011-03-24,122.532,2206,9267,11.2,15.9,2011,3,3,2.8,4.8
2011-03-25,170.141,2214,9952,12.2,17.2,2011,3,4,0.3,3.1
2011-03-26,433.203,2474,9954,12.1,16.1,2011,3,5,0.0,3.2
2011-03-27,369.383,2458,9439,12.9,15.1,2011,3,6,0.0,5.5
2011-03-28,103.434,2163,8700,15.2,15.6,2011,3,0,0.4,6.2
2011-03-29,103.868,2186,8587,16.2,16.5,2011,3,1,0.0,5.1
2011-03-30,116.479,2377,8312,15.3,16.3,2011,3,2,0.0,7.9
2011-03-31,149.984,2239,9562,12.6,40.0,2011,3,3,0.0,9.7
2011-04-01,183.794,2262,10057,13.6,41.4,2011,4,4,0.0,10.9
2011-04-02,451.013,2507,10807,14.6,44.3,2011,4,5,0.1,8.9
2011-04-03,387.83,2425,10331,15.6,45.8,2011,4,6,2.6,7.2
2011-04-04,114.985,2271,9011,16.6,45.3,2011,4,0,0.0,7.8
2011-04-05,114.108,2266,8801,17.6,47.2,2011,4,1,0.0,9.1
2011-04-06,117.832,2287,8863,18.6,45.3,2011,4,2,0.7,11.0
2011-04-07,136.138,2083,9349,32.2,40.8,2011,4,3,17.1,11.7
2011-04-08,184.29,2275,10250,15.0,43.4,2011,4,4,3.3,11.7
2011-04-09,405.867,2366,11189,16.0,45.7,2011,4,5,0.0,10.5
2011-04-10,343.122,2354,10563,17.0,46.0,2011,4,6,0.5,12.3
2011-04-11,104.772,2128,9024,15.2,44.3,2011,4,0,2.7,10.1
2011-04-12,103.737,2101,8727,17.2,43.4,2011,4,1,0.0,10.2
2011-04-13,100.284,2115,8644,17.3,44.2,2011,4,2,0.0,12.1
2011-04-14,138.567,2340,9460,11.1,25.5,2011,4,3,0.0,13.2
2011-04-15,174.459,2377,10025,11.9,27.1,2011,4,4,0.1,16.2
2011-04-16,422.642,2703,11505,15.3,28.4,2011,4,5,0.1,11.5
2011-04-17,356.959,2628,11008,16.3,29.0,2011,4,6,0.0,11.3
2011-04-18,120.585,2337,9151,14.3,30.2,2011,4,0,2.7,7.9
2011-04-19,108.159,2420,9163,18.3,32.9,2011,4,1,0.7,9.2
2011-04-20,132.644,2368,9249,12.7,27.8,2011,4,2,0.0,10.8
2011-04-21,149.168,2323,9380,8.0,30.0,2011,4,3,0.0,13.4
2011-04-22,235.165,2499,10445,9.1,33.3,2011,4,4,26.8,10.7
2011-04-23,489.15,2665,11313,10.1,32.5,2011,4,5,0.0,10.7
2011-04-24,432.274,2600,10825,11.1,34.3,2011,4,6,0.4,10.4
2011-04-25,134.12,2266,9171,11.9,32.3,2011,4,0,0.3,12.9
2011-04-26,161.282,2388,9489,18.7,30.8,2011,4,1,11.9,12.4
2011-04-27,154.656,2213,8969,11.6,31.0,2011,4,2,2.4,12.1
2011-04-28,208.907,2361,9795,14.3,47.2,2011,4,3,0.7,10.2
2011-04-29,261.588,2421,10308,11.6,43.2,2011,4,4,0.6,13.3
2011-04-30,637.072,2909,10952,9.1,42.3,2011,4,5,37.3,17.0
2011-05-01,569.975,2728,10072,10.4,43.3,2011,5,6,2.3,15.1
2011-05-02,156.826,2385,9603,17.5,38.6,2011,5,0,0.0,15.3
2011-05-03,147.881,2407,9538,18.3,36.3,2011,5,1,0.0,16.0
2011-05-04,273.996,2491,10800,9.5,24.7,2011,5,2,0.0,14.4
2011-05-05,1043.752,2759,11473,10.2,25.2,2011,5,3,0.0,15.1
2011-05-06,307.5,2593,11350,9.2,22.3,2011,5,4,1.1,14.9
2011-05-07,576.005,2879,11868,10.2,22.8,2011,5,5,1.2,17.9
2011-05-08,488.075,2800,11425,11.9,25.9,2011,5,6,0.0,18.4
2011-05-09,450.105,2654,11554,12.2,27.2,2011,5,0,5.7,19.7
2011-05-10,831.077,2693,11183,15.2,27.2,2011,5,1,41.3,18.5
2011-05-11,163.694,2417,10035,15.2,37.2,2011,5,2,46.4,15.8
2011-05-12,173.836,2407,10487,15.2,39.9,2011,5,3,2.9,15.1
2011-05-13,251.533,2460,10970,16.2,43.9,2011,5,4,0.0,16.2
2011-05-14,591.113,2800,12213,13.6,42.2,2011,5,5,0.0,17.6
2011-05-15,517.162,2804,11664,14.6,43.1,2011,5,6,0.0,17.7
2011-05-16,164.476,2392,10139,16.9,47.2,2011,5,0,0.0,16.6
2011-05-17,159.809,2396,9939,17.1,48.4,2011,5,1,0.0,16.2
2011-05-18,157.523,2438,9899,16.4,48.7,2011,5,2,0.0,18.9
2011-05-19,296.727,2497,10346,15.1,67.3,2011,5,3,0.1,20.4
2011-05-20,381.588,2517,10890,16.1,64.1,2011,5,4,3.3,20.2
2011-05-21,899.102,2745,11587,13.6,64.3,2011,5,5,4.4,17.5
2011-05-22,794.629,2691,11176,14.6,64.5,2011,5,6,1.8,16.9
2011-05-23,219.639,2444,10077,18.9,54.6,2011,5,0,3.5,15.7
2011-05-24,198.89,2501,10097,20.1,52.3,2011,5,1,0.0,18.0
2011-05-25,206.557,2434,9954,20.5,51.4,2011,5,2,0.0,18.8
2011-05-26,299.422,2477,11464,14.9,48.0,2011,5,3,6.2,16.3
2011-05-27,397.781,2507,12081,13.3,48.1,2011,5,4,0.7,16.7
2011-05-28,1209.341,2686,13009,11.2,61.4,2011,5,5,0.0,18.6
2011-05-29,1087.974,2713,12575,11.7,63.5,2011,5,6,0.0,19.5
2011-05-30,239.99,2436,11225,18.1,44.7,2011,5,0,0.0,19.0
2011-05-31,236.11,2449,11159,19.7,42.5,2011,5,1,2.0,17.2
2011-06-01,248.338,2622,10706,14.5,39.8,2011,6,2,11.6,17.6
2011-06-02,283.126,2422,11269,13.5,32.6,2011,6,3,0.0,18.5
2011-06-03,336.055,2405,11810,17.7,31.4,2011,6,4,0.0,19.6
2011-06-04,898.664,2737,12867,9.5,42.9,2011,6,5,0.1,20.8
2011-06-05,1076.989,2676,12935,10.2,47.0,2011,6,6,0.0,21.5
2011-06-06,1117.016,2670,12492,11.2,50.1,2011,6,0,0.0,21.3
2011-06-07,208.915,2332,10816,22.1,35.3,2011,6,1,0.0,21.5
2011-06-08,177.661,2340,10676,16.4,28.9,2011,6,2,0.4,22.1
2011-06-09,211.878,2627,11280,9.3,20.6,2011,6,3,0.3,21.2
2011-06-10,292.635,2669,11823,16.6,22.3,2011,6,4,2.8,21.2
2011-06-11,825.564,2960,13022,11.3,33.8,2011,6,5,1.4,22.9
2011-06-12,694.317,2957,12520,12.3,34.6,2011,6,6,0.8,22.2
2011-06-13,181.79,2652,11049,12.5,21.7,2011,6,0,0.1,20.7
2011-06-14,179.855,2644,10966,13.3,23.4,2011,6,1,0.0,21.3
2011-06-15,194.335,2639,11022,21.6,22.5,2011,6,2,0.1,21.7
2011-06-16,216.37,2660,11093,12.0,19.4,2011,6,3,0.0,22.6
2011-06-17,265.386,2690,11680,13.0,19.6,2011,6,4,0.0,22.0
2011-06-18,679.719,3104,12637,14.0,18.3,2011,6,5,1.5,22.3
2011-06-19,589.817,2917,12154,15.0,23.9,2011,6,6,0.0,23.1
2011-06-20,190.665,2661,10935,16.0,24.1,2011,6,0,0.8,23.3
2011-06-21,195.689,2662,10940,17.0,25.3,2011,6,1,0.1,24.8
2011-06-22,202.653,2640,10884,14.6,25.3,2011,6,2,22.1,23.8
2011-06-23,219.792,2403,10530,14.2,22.9,2011,6,3,21.6,25.2
2011-06-24,277.099,2465,11099,15.2,23.2,2011,6,4,52.1,22.1
2011-06-25,619.967,2707,12071,15.5,21.3,2011,6,5,54.1,19.7
2011-06-26,541.686,2684,11619,16.5,21.8,2011,6,6,48.3,20.6
2011-06-27,182.722,2446,10327,18.2,25.1,2011,6,0,3.4,21.7
2011-06-28,181.975,2301,9689,18.1,25.0,2011,6,1,4.7,23.8
2011-06-29,632.104,2583,10337,18.2,89.4,2011,6,2,34.0,24.7
2011-06-30,535.706,2490,10149,17.7,85.2,2011,6,3,19.4,24.6
2011-07-01,585.539,2593,10651,19.4,84.7,2011,7,4,0.8,25.1
2011-07-02,1158.241,2649,11125,20.4,85.8,2011,7,5,2.1,26.0
2011-07-03,1148.095,2617,10828,21.4,85.4,2011,7,6,49.1,24.2
2011-07-04,329.164,2502,9612,24.0,78.6,2011,7,0,9.0,24.3
2011-07-05,332.718,2411,9493,23.9,75.3,2011,7,1,0.0,24.2
2011-07-06,311.614,2512,10028,24.4,73.7,2011,7,2,4.2,22.8
2011-07-07,320.933,2448,10335,21.9,64.5,2011,7,3,21.8,23.2
2011-07-08,417.964,2529,10760,22.2,68.0,2011,7,4,22.6,24.4
2011-07-09,1154.379,2664,11529,21.8,73.1,2011,7,5,84.4,23.2
2011-07-10,940.992,2639,11122,22.8,72.2,2011,7,6,57.2,23.2
2011-07-11,224.943,2417,10172,23.6,59.5,2011,7,0,20.6,23.2
2011-07-12,211.725,2465,10171,24.8,57.0,2011,7,1,30.7,24.0
2011-07-13,395.286,2519,10522,13.9,55.9,2011,7,2,8.9,24.9
2011-07-14,367.473,2581,10694,18.6,55.3,2011,7,3,20.4,25.3
2011-07-15,478.658,2587,11275,20.4,54.3,2011,7,4,6.8,26.1
2011-07-16,1021.632,3035,11789,19.0,48.1,2011,7,5,9.3,26.2
2011-07-17,1036.894,2965,11478,19.6,47.6,2011,7,6,2.9,26.4
2011-07-18,319.009,2512,10802,19.6,50.9,2011,7,0,0.1,27.1
2011-07-19,296.985,2516,10747,21.6,49.0,2011,7,1,0.7,27.5
2011-07-20,360.294,2723,11151,15.2,33.1,2011,7,2,0.0,26.7
2011-07-21,369.118,2736,11328,14.1,30.5,2011,7,3,1.4,24.4
2011-07-22,436.757,2752,11744,14.4,30.8,2011,7,4,3.6,23.0
2011-07-23,976.742,2948,12312,15.7,32.0,2011,7,5,2.1,24.5
2011-07-24,915.173,2974,11969,16.5,30.3,2011,7,6,14.1,23.9
2011-07-25,347.797,2713,11416,16.5,25.3,2011,7,0,6.0,24.6
2011-07-26,336.702,2720,11414,18.8,23.7,2011,7,1,17.5,26.0
2011-07-27,351.363,3049,11518,15.6,22.9,2011,7,2,55.6,26.2
2011-07-28,449.862,3032,11742,15.4,17.4,2011,7,3,12.1,26.9
2011-07-29,541.872,3041,12105,16.4,18.2,2011,7,4,7.7,26.9
2011-07-30,971.379,3213,12495,17.4,19.0,2011,7,5,6.5,26.4
2011-07-31,884.949,3229,12255,18.4,20.2,2011,7,6,13.3,25.7
2011-08-01,702.87,3093,11934,19.4,19.7,2011,8,0,33.6,25.2
2011-08-02,673.39,3118,11970,20.4,20.6,2011,8,1,13.0,25.5
2011-08-03,577.698,3091,11762,20.8,21.4,2011,8,2,9.3,26.3
2011-08-04,643.984,3636,12761,20.3,35.9,2011,8,3,2.9,26.9
2011-08-05,702.922,3020,12357,21.3,49.7,2011,8,4,0.1,27.9
2011-08-06,1117.264,3203,12905,9.6,44.9,2011,8,5,2.5,27.4
2011-08-07,995.203,3092,12357,9.7,41.6,2011,8,6,32.9,27.5
2011-08-08,408.659,2987,12412,20.6,37.2,2011,8,0,28.8,26.6
2011-08-09,395.365,2997,12332,21.6,31.9,2011,8,1,35.9,25.1
2011-08-10,449.828,2845,12431,11.5,30.2,2011,8,2,11.9,26.0
2011-08-11,513.608,3017,12490,10.4,30.0,2011,8,3,5.9,27.0
2011-08-12,587.926,3061,12738,11.4,34.0,2011,8,4,15.6,26.3
2011-08-13,1154.034,3404,13068,9.7,33.3,2011,8,5,6.4,26.0
2011-08-14,1188.962,3564,13048,10.5,35.0,2011,8,6,4.4,26.1
2011-08-15,1232.219,3566,12724,11.3,33.4,2011,8,0,1.7,26.2
2011-08-16,441.07,3075,12248,15.4,37.7,2011,8,1,12.6,26.5
2011-08-17,476.374,2876,11508,11.0,33.1,2011,8,2,25.6,25.3
2011-08-18,461.473,2887,11570,11.8,32.4,2011,8,3,5.6,24.7
2011-08-19,522.038,2912,11981,12.8,35.0,2011,8,4,3.5,22.9
2011-08-20,1101.826,3145,12553,12.4,33.2,2011,8,5,15.0,21.1
2011-08-21,993.207,3125,12144,13.4,33.8,2011,8,6,2.9,22.5
2011-08-22,339.098,2898,11376,15.8,36.2,2011,8,0,2.0,21.7
2011-08-23,334.099,2903,11352,16.8,35.1,2011,8,1,3.3,21.7
2011-08-24,305.305,2813,11066,15.0,34.4,2011,8,2,2.0,22.4
2011-08-25,278.218,2528,10411,8.7,34.4,2011,8,3,0.4,23.4
2011-08-26,341.003,2541,10504,13.3,37.2,2011,8,4,1.4,23.9
2011-08-27,836.392,2753,10616,14.5,34.8,2011,8,5,0.8,25.0
2011-08-28,743.234,2777,10294,15.3,33.9,2011,8,6,0.0,25.2
2011-08-29,220.156,2507,9839,16.3,35.9,2011,8,0,1.4,25.8
2011-08-30,217.546,2396,9534,14.0,35.1,2011,8,1,0.7,25.7
2011-08-31,255.554,2454,10144,13.6,27.4,2011,8,2,0.0,26.0
2011-09-01,229.877,2520,10569,14.5,27.3,2011,9,3,0.0,25.8
2011-09-02,270.929,2498,11169,17.7,28.6,2011,9,4,0.5,25.2
2011-09-03,698.053,3002,11691,15.5,28.3,2011,9,5,0.2,24.7
2011-09-04,655.416,2906,11269,16.1,26.9,2011,9,6,2.1,23.3
2011-09-05,164.426,2234,9919,18.1,29.5,2011,9,0,1.9,22.4
2011-09-06,158.753,2242,9864,18.7,28.6,2011,9,1,0.1,21.8
2011-09-07,199.162,2616,11190,9.2,29.9,2011,9,2,0.0,21.3
2011-09-08,201.887,2610,11096,10.0,30.3,2011,9,3,0.1,21.8
2011-09-09,355.389,2650,11912,11.0,28.6,2011,9,4,1.6,20.8
2011-09-10,835.423,2903,12685,9.1,29.7,2011,9,5,16.2,19.8
2011-09-11,798.09,2989,12587,10.1,31.9,2011,9,6,24.5,21.6
2011-09-12,1113.336,3003,12461,15.3,33.6,2011,9,0,4.0,23.7
2011-09-13,1205.683,3064,12122,16.3,30.2,2011,9,1,0.1,24.5
2011-09-14,504.944,2785,11696,13.1,24.7,2011,9,2,0.0,24.9
2011-09-15,183.686,2508,10507,12.6,22.8,2011,9,3,0.0,24.8
2011-09-16,217.312,2683,11618,14.4,22.0,2011,9,4,0.0,25.2
2011-09-17,602.154,2908,11543,14.2,21.7,2011,9,5,3.3,24.8
2011-09-18,525.889,2822,11023,15.0,20.7,2011,9,6,3.6,21.6
2011-09-19,132.626,2602,10746,17.4,22.4,2011,9,0,0.6,18.0
2011-09-20,122.625,2607,10622,18.4,21.7,2011,9,1,0.1,17.4
2011-09-21,116.39,2495,9864,23.0,21.3,2011,9,2,0.0,17.3
2011-09-22,238.362,2402,10357,17.4,54.8,2011,9,3,0.0,16.7
2011-09-23,297.928,2431,10859,18.4,55.9,2011,9,4,0.0,17.5
2011-09-24,608.176,2855,11372,12.9,48.0,2011,9,5,0.0,18.1
2011-09-25,572.148,2862,10936,13.5,48.4,2011,9,6,0.0,18.4
2011-09-26,207.65,2373,9930,17.8,60.8,2011,9,0,0.0,18.4
2011-09-27,221.43,2373,9803,18.6,64.2,2011,9,1,0.0,18.4
2011-09-28,252.642,2432,10023,23.4,67.8,2011,9,2,0.0,18.5
2011-09-29,385.942,2579,10847,10.0,49.3,2011,9,3,12.4,17.9
2011-09-30,444.052,2751,11524,12.5,50.7,2011,9,4,0.2,16.9
2011-10-01,790.845,3022,12187,13.5,49.9,2011,10,5,0.0,13.4
2011-10-02,826.1,2949,12210,14.5,48.5,2011,10,6,0.0,12.9
2011-10-03,753.578,2827,11553,16.9,44.6,2011,10,0,0.0,12.3
2011-10-04,230.112,2533,10126,16.2,49.9,2011,10,1,0.0,13.9
2011-10-05,226.251,2553,10237,16.2,48.8,2011,10,2,0.0,15.6
2011-10-06,234.151,2505,10488,14.8,47.0,2011,10,3,0.0,15.6
2011-10-07,317.762,2601,10948,13.8,39.7,2011,10,4,0.0,14.1
2011-10-08,570.508,2858,11100,14.5,34.9,2011,10,5,0.0,14.5
2011-10-09,508.657,2876,10688,15.1,32.5,2011,10,6,0.0,15.5
2011-10-10,171.839,2437,10131,13.7,41.2,2011,10,0,0.0,16.5
2011-10-11,165.959,2452,10062,14.5,39.7,2011,10,1,0.0,16.1
2011-10-12,222.56,2481,10420,14.9,28.0,2011,10,2,0.0,15.0
2011-10-13,212.958,2479,10499,12.9,29.9,2011,10,3,0.0,16.7
2011-10-14,305.182,2618,11362,15.3,33.6,2011,10,4,9.8,14.4
2011-10-15,684.867,3060,11892,14.8,36.4,2011,10,5,5.3,15.7
2011-10-16,587.936,2878,11413,15.4,37.9,2011,10,6,0.4,15.5
2011-10-17,162.273,2442,10225,16.1,36.4,2011,10,0,0.0,13.0
2011-10-18,160.679,2456,10194,18.2,37.2,2011,10,1,0.0,9.8
2011-10-19,183.704,2468,10289,20.5,31.9,2011,10,2,0.0,12.3
2011-10-20,245.725,2462,10997,8.6,23.5,2011,10,3,0.0,15.0
2011-10-21,367.349,2505,11477,10.5,26.4,2011,10,4,9.1,15.9
2011-10-22,764.741,2701,12497,9.2,29.5,2011,10,5,22.0,15.2
2011-10-23,622.339,2685,11998,10.2,29.5,2011,10,6,0.0,14.7
2011-10-24,214.909,2402,10836,11.6,29.6,2011,10,0,1.9,14.2
2011-10-25,218.233,2448,10610,12.3,31.3,2011,10,1,0.0,8.6
2011-10-26,214.164,2421,10784,20.4,34.7,2011,10,2,0.0,8.0
2011-10-27,221.113,2514,10804,10.7,31.0,2011,10,3,0.0,10.8
2011-10-28,286.99,2497,11143,10.9,33.7,2011,10,4,0.0,13.0
2011-10-29,727.537,2842,11991,12.7,38.3,2011,10,5,2.3,13.3
2011-10-30,663.836,2687,11495,14.4,39.6,2011,10,6,0.3,14.1
2011-10-31,213.519,2514,10553,14.7,40.0,2011,10,0,0.0,13.2
2011-11-01,205.67,2549,10615,15.7,41.8,2011,11,1,0.0,14.9
2011-11-02,186.734,2218,9442,14.2,40.9,2011,11,2,0.1,16.3
2011-11-03,187.274,2443,10004,6.0,41.5,2011,11,3,0.0,17.2
2011-11-04,246.316,2360,10028,7.6,41.8,2011,11,4,2.3,18.7
2011-11-05,670.494,2873,11627,8.0,44.1,2011,11,5,21.1,18.9
2011-11-06,618.523,2687,11182,9.0,43.5,2011,11,6,9.0,16.2
2011-11-07,161.475,2273,8984,11.3,41.0,2011,11,0,0.3,15.5
2011-11-08,157.507,2275,8933,12.3,42.5,2011,11,1,1.1,14.3
2011-11-09,224.14,2711,9669,12.1,36.9,2011,11,2,0.8,13.7
2011-11-10,375.02,2463,11311,11.4,28.2,2011,11,3,0.1,13.4
2011-11-11,400.588,2473,11617,12.4,33.4,2011,11,4,1.9,12.4
2011-11-12,745.184,2663,12345,12.7,31.1,2011,11,5,0.0,11.7
2011-11-13,632.417,2632,11941,13.8,31.1,2011,11,6,0.0,11.7
2011-11-14,213.279,2368,10625,14.6,30.4,2011,11,0,0.0,8.0
2011-11-15,206.219,2455,10659,16.4,28.5,2011,11,1,0.0,7.0
2011-11-16,201.163,2427,10737,17.4,29.0,2011,11,2,0.0,9.1
2011-11-17,210.488,2241,9453,11.3,24.4,2011,11,3,1.0,11.9
2011-11-18,275.136,2355,10563,11.6,25.9,2011,11,4,20.6,14.5
2011-11-19,654.33,2806,11434,12.0,28.9,2011,11,5,6.3,13.2
2011-11-20,527.379,2513,11104,13.6,29.3,2011,11,6,0.0,3.9
2011-11-21,169.321,2350,9795,12.5,26.4,2011,11,0,0.0,2.7
2011-11-22,164.683,2477,10119,13.5,27.0,2011,11,1,0.2,5.0
2011-11-23,170.19,2467,10133,14.5,27.7,2011,11,2,5.2,5.5
2011-11-24,194.867,2409,10267,13.4,27.5,2011,11,3,0.0,1.9
2011-11-25,265.88,2594,10774,13.6,27.6,2011,11,4,0.0,2.9
