date,audiCnt,scrnCnt,showCnt,avgRels,maxShare,rain,temp
4/22/17,469.203,4288,13870,112.8,57.5,0.1,13
4/23/17,412.372,4248,13464,113.8,57.1,0,14
4/24/17,126.369,3677,11857,11.5,51.8,0,15
4/25/17,123.185,3747,11702,15.3,48.6,0.8,16.9
4/26/17,396.49,3788,14434,12.2,44.8,1.2,14.9
4/27/17,268.912,3850,14909,9.6,39,0,13
4/28/17,359.395,4209,15431,8.8,35.7,0,15.1
4/29/17,716.689,4588,16755,9.5,32.9,0,17.1
4/30/17,725.162,4603,16622,10.5,30.2,0,19.8
5/1/17,502.708,4422,16084,12.2,30.2,0,17.8
5/2/17,447.218,5300,15718,11.6,34.7,0,16.9
5/3/17,1205.283,5349,17217,4.6,36.2,0,18.3
5/4/17,890.589,5376,17012,6.2,31.3,0.3,19.1
5/5/17,1329.342,5915,17668,11.4,29.3,3.7,19.8
5/6/17,1009.53,5744,17529,7.6,29.5,0,16.7
5/7/17,827.89,5732,17235,9.3,31,0,17.3
5/8/17,369.629,4642,16076,9.3,38.2,0,18.2
5/9/17,1196.459,5162,17012,7.5,23.1,11.2,14.9
5/10/17,277.893,4410,15628,9.4,28.4,1.1,15.5
5/11/17,268.105,4315,15187,9.4,25.8,0.3,18.9
5/12/17,375.639,4468,15702,10.3,28.1,1.7,18
5/13/17,838.488,4979,16685,10.9,26.5,2.9,17.5
5/14/17,772.289,4979,16256,11.7,24,0,16.7
5/15/17,247.718,4195,14972,11,24.3,0,16
5/16/17,191.54,4196,14686,11.6,24.7,0,16.5
5/17/17,319.879,4431,15895,8.7,28.6,0.7,17.4
5/18/17,320.575,4482,15242,9.6,32.9,0,19.7
5/19/17,415.564,4742,15974,8.5,40.1,0,21.5
5/20/17,839.107,5105,17018,9.5,39.1,0,21
5/21/17,773.741,5093,16628,10.5,38.3,0,20.7
5/22/17,234.672,4443,15457,11.5,41.7,0,20.2
5/23/17,208.152,4198,14803,10.9,39.5,1.4,19.6
5/24/17,354.073,4203,15370,12.7,58.4,3.6,19.8
5/25/17,349.449,4042,15285,9.7,45.3,0,19.6
5/26/17,458.275,4315,15949,11.7,47.7,0,16.1
5/27/17,991.088,4597,16887,12.7,49.2,0,17.5
5/28/17,932.568,4549,16511,13.7,47.9,0,20.6
5/29/17,274.598,4012,15210,12.9,40.9,0,23.4
5/30/17,245.369,4185,15401,15.7,39.7,0,23.1
5/31/17,602.287,4170,15466,11.5,34.9,2.5,21.6
6/1/17,349.835,4123,15293,25.2,33.5,2.6,21
6/2/17,435.96,4214,15563,9.4,35.6,0.1,19
6/3/17,968.457,4544,16384,8.9,37,0.2,19.3
6/4/17,883.187,4543,16076,9.9,36.4,0.2,19.5
6/5/17,508.267,4223,15785,12.4,35.9,0,20.3
6/6/17,1501.553,4648,17119,10.6,58.7,10.7,17.8
6/7/17,346.096,3876,15802,11.2,61.4,5.5,18.4
6/8/17,337.445,4214,15944,11.1,49,0,20.5
6/9/17,425.694,4370,16506,10.1,51.8,0.4,22
6/10/17,902.274,4589,16894,13.9,52.7,0.4,21.2
6/11/17,824.961,4581,16529,14.9,50.7,0.9,20.4
6/12/17,242.418,4106,15471,12,43.2,0,19.5
6/13/17,215.323,4065,15187,12.7,39.9,2.1,19.2
6/14/17,222.304,4024,15100,11.9,38.7,0,20.7
6/15/17,248.248,3927,15279,13.8,29.3,0,22.6
6/16/17,320.785,4092,15817,12.8,29.9,0,22.2
6/17/17,673.926,4839,17279,13.7,30.4,0,22.4
6/18/17,611.452,4834,16879,14.7,30.1,0,23.4
6/19/17,190.278,3804,15049,13.4,28.9,0,24.2
6/20/17,188.166,3839,14801,12.3,27.6,2.1,23.2
6/21/17,410.06,4228,14832,14.3,69.7,0.3,23.4
6/22/17,311.403,4300,14972,493.3,61.2,0,23.9
6/23/17,370.165,4411,15293,494.3,63.8,0,24.7
6/24/17,800.914,4614,15796,11.5,65.3,2.5,23.2
6/25/17,741.85,4569,15393,12.5,63,10.4,22.7
6/26/17,200.554,4133,14546,494.2,48.8,12.4,22.2
6/27/17,174.707,4192,14379,495,42.5,3,23.1
6/28/17,475.921,4158,14672,553.9,40.1,1.5,24.2
6/29/17,296.159,4064,14530,554.2,44.9,5.2,23.9
6/30/17,340.97,4156,14781,555.2,48.2,0.3,25.3
7/1/17,646.284,4336,15450,9.6,48.4,4,25.3
7/2/17,595.944,4268,15025,10.6,49.4,23.3,25.6
7/3/17,204.913,3865,14087,558.2,52.1,29.4,25.6
7/4/17,192.881,3797,13820,15,48.5,20.7,25.4
7/5/17,642.136,3694,14977,555.2,84.8,1.7,26
7/6/17,494.208,3678,14867,551.8,81.5,15,25.4
7/7/17,651.946,3794,15322,611.2222222,81.8,4.4,26
7/8/17,1316.401,3812,15768,13.5,82.6,24.4,25.6
7/9/17,1160.621,3842,15510,12.6,83.1,9.6,27
7/10/17,322.375,3558,14490,559.3,78.3,26.7,26.1
7/11/17,355.317,3623,14297,337.4,74.3,4.8,26.5
7/12/17,312.109,3514,14370,336.6,67.8,0,27.2
7/13/17,292.871,3625,13955,369.1111111,61.2,0,27.1
7/14/17,390.348,3999,14850,335.2,64.5,9.8,26.8
7/15/17,962.796,4546,16440,353.4,65.3,20.7,25.5
7/16/17,836.631,4316,15673,372.3333333,63,25.1,26.7
7/17/17,220.415,3512,13861,372.2222222,54.4,6.2,26.4
7/18/17,215.608,3658,13735,373,48.9,3.4,26
7/19/17,263.74,3911,14541,9.5,36.4,0,27.4
7/20/17,431.228,4509,16678,6.8,50.4,0,28.4
7/21/17,513.971,4693,17313,7.8,47.9,0.7,29.4
7/22/17,986.866,5158,18391,8.1,46.6,4.6,27.8
7/23/17,904.791,5066,17705,9.8,45.7,13.2,26.8
7/24/17,326.286,4651,17053,10.1,45.4,10,27.1
7/25/17,316.123,4484,16466,10.7,41.7,10.7,26.8
7/26/17,1334.174,4849,17636,8.1,71.4,0,26
7/27/17,868.534,4624,17565,9.5,63,0.3,25.5
7/28/17,929.325,4784,18107,11.4,62.2,11.3,26
7/29/17,1588.841,4979,18647,12.4,63.5,7.4,25.4
7/30/17,1458.19,5027,18451,13.4,62.6,0.8,26.1
7/31/17,909.276,4841,18073,14.4,51.1,19.9,24.8
8/1/17,816.565,4934,18074,14.3,48.6,2.2,26.6
8/2/17,1302.074,4817,17800,9.7,53.4,0.4,27.2
8/3/17,1129.006,5012,17805,9.8,57.4,0,27.2
8/4/17,1151.483,5080,18037,10.8,61.1,0,28.5
8/5/17,1755.63,5165,18277,11.8,63.5,0.6,29.6
8/6/17,1655.522,5140,17938,12.8,65.5,1.7,29.4
8/7/17,810.073,4669,17127,13.5,68.3,1.6,28.5
8/8/17,718.213,4791,17299,14.8,66.3,0.4,27.4
8/9/17,886.81,5140,17963,9.7,45.2,11.6,25.6
8/10/17,925.259,5101,18005,7.6,37.8,15.7,25.6
8/11/17,1011.278,5259,18333,8.6,37.7,8.8,25.8
8/12/17,1717.466,5571,18812,9.6,41.1,0.8,25.6
8/13/17,1652.856,5556,18620,10.6,41.1,3.1,24.1
8/14/17,1225.199,5262,18545,11.6,41,42.9,22.9
8/15/17,1944.968,5204,18112,8.8,29.5,29.1,23.2
8/16/17,682.765,4785,17260,9.7,28.8,6.4,24.6
8/17/17,674.391,4798,17438,8.6,24.6,5.3,24.5
8/18/17,737.156,4951,17653,9.6,24.8,6,25
8/19/17,1398.324,5198,18162,9.1,26,8.1,24.9
8/20/17,1335.662,5160,17867,10.1,28.6,24.6,24.7
8/21/17,484.258,4529,16771,13.8,29.4,26,25.4
8/22/17,439.26,4608,16566,13,27.9,8.2,26.7
8/23/17,503.087,5006,16037,11,33.5,10.6,27.8
8/24/17,467.439,4809,16209,10.5,32.3,14.4,28
8/25/17,509.48,5051,16731,8.6,27.8,3,25.9
8/26/17,956.174,5124,16871,14,24.6,0,23.2
8/27/17,834.861,5080,16514,15,24,0,22.4
8/28/17,284.45,4631,15805,11.4,25.6,8.4,23.7
8/29/17,272.001,4706,15728,12.2,23.3,1.1,22.3
8/30/17,519.68,4489,15605,9.7,22.9,0,19.7
8/31/17,300.012,4270,15326,10.7,26.3,0,21.1
9/1/17,364.376,4394,15770,11.7,31.1,0,21.3
9/2/17,719.769,4701,16248,12.7,30.1,0,20.7
9/3/17,645.976,4663,15838,13.7,31.5,0,21.3
9/4/17,206.809,4297,14872,14.7,33.3,0,21.9
9/5/17,185.733,4335,14620,14.2,31,1.6,20.7
9/6/17,343.291,4272,15038,12.6,38.6,15.4,20.9
9/7/17,332.573,4434,14740,10.5,40,1.2,21.4
9/8/17,419.101,4576,15251,11.5,42.2,0,22.4
9/9/17,838.801,4768,16233,12.5,42.8,0,22.2
9/10/17,747.268,4665,15867,11.4,43.8,0.2,22.4
9/11/17,256.214,4347,14628,14.5,46,46.6,20.6
9/12/17,208.153,4245,14188,15.2,43.9,0,21.8
9/13/17,214.856,4769,14522,16,38.7,0,20.1
9/14/17,230.992,3961,14282,8.1,27.7,0,20.3
9/15/17,301.36,4273,15036,12.7,30.3,0,20.6
9/16/17,592.949,4342,15577,14.4,31.7,0.1,20.5
9/17/17,525.71,4437,15509,14.7,32.4,1.8,21.1
9/18/17,169.976,3734,13594,12.4,29.7,0,20.7
9/19/17,159.116,3810,13437,13,27.3,3.5,21.9
9/20/17,156.301,3988,13767,19.1,27.7,0.4,19.7
9/21/17,188.602,3656,13614,8.5,39.6,0,18.2
9/22/17,249.16,3922,14349,9.7,43.9,0,19.3
9/23/17,482.62,4176,15356,10.7,45.2,0,19.9
9/24/17,460.055,4101,14961,12.4,47.9,0,21.1
9/25/17,158.841,3701,13576,11.7,47.7,0,21.8
9/26/17,156.84,3450,12950,12.7,45.9,0,22.3
9/27/17,655.528,4243,14641,10.8,72.9,21,19.4
9/28/17,385.862,4119,14570,11.5,70.3,0.2,19.7
9/29/17,518.293,4235,15192,12.3,66.7,0,15.8
9/30/17,961.205,4744,16924,13,64.9,0,17.3
10/1/17,994.305,4776,16920,14,62.9,21.2,16.6
10/2/17,832.563,4696,16761,11.8,57.3,15,19.9
10/3/17,1104.604,5007,17251,6.3,39.1,0.6,18.1
10/4/17,1299.84,5068,17135,7.3,41.7,0.1,17.1
10/5/17,1495.09,5282,17548,8.8,39.2,1.1,16.8
10/6/17,1537.562,5438,17461,9.6,36.8,8.4,16.5
10/7/17,1276.872,5556,17587,10.4,32.3,0.1,19.4
10/8/17,1222.984,5656,17571,11.2,34.5,0,20.4
10/9/17,1037.225,5401,17132,12.8,39.4,0,20.9
10/10/17,310.427,3995,14930,12.2,56.8,1.5,20.9
10/11/17,310.788,3966,14945,14.3,56.5,6.3,17.7
10/12/17,334.627,4375,15798,8.4,46,9.3,13.1
10/13/17,405.164,4501,15862,8.6,48.2,0,13
10/14/17,760.261,4948,16789,10.7,51.3,0,14.1
10/15/17,694.295,4875,16432,11.7,51.4,0.8,14.7
10/16/17,243.242,4286,15067,10.2,53.4,0,15.5
10/17/17,244.584,4222,14688,15.5,51.2,0,15.1
10/18/17,241.675,4249,14701,12.7,50.9,0.3,15.6
10/19/17,305.943,4051,14088,9.6,36.1,0.5,15.3
10/20/17,415.322,4311,14578,10.6,38.7,0,15.2
10/21/17,753.554,4332,15239,13.2,40.8,0,15.1
10/22/17,692.065,4283,14971,14.2,41.5,0.1,15.5
10/23/17,227.705,4239,14542,13.6,44.5,0,12.9
10/24/17,214.553,4305,14491,14.6,42.8,0.1,11.7
10/25/17,646.538,4436,15370,10.9,64,0,11.7
10/26/17,371.349,3810,14410,11.8,56.4,0,12.7
10/27/17,514.473,4180,15476,12.2,60.2,0,14.4
10/28/17,989.178,4162,15998,10.3,65.4,0,15.3
10/29/17,912.46,4195,15776,12.9,64.1,1.9,12.8
10/30/17,278.115,3646,14418,15,53,0,7.9
10/31/17,269.856,3630,14228,12,49.3,0,8.8
11/1/17,248.764,3721,14376,386,49.1,0,12.2
11/2/17,343.24,3797,15110,375.6,28.4,0.1,13.4
11/3/17,459.566,3857,15531,378,34.8,1.3,12.1
11/4/17,890.33,4025,16244,378.3,40.1,1.3,8.1
11/5/17,777.115,4066,15995,381.6,38.3,0,7.6
11/6/17,236.263,3757,15012,378.1,29.5,0,9.6
11/7/17,213.035,3838,14944,378.9,27.8,0.1,13.5
11/8/17,250.934,3964,15531,379.6,23.8,0,14.1
11/9/17,265.86,4383,15965,8.2,18.5,0,9.2
11/10/17,336.867,4566,16522,9.2,22.7,2,11.5
11/11/17,754.718,5032,17505,10.2,27.3,0,6.7
11/12/17,639.699,5063,17135,11.2,25.9,0,5.6
11/13/17,201.629,4305,15253,12.7,23.1,0.4,8.2
11/14/17,190.995,4400,15054,13.5,22.1,0,9.2
11/15/17,370.443,5251,15181,10.9,41.2,0,5.5
11/16/17,380.77,4320,15904,12.6,42.4,0,3.1
11/17/17,365.362,4356,15808,11.8,48.6,0.2,5.1
11/18/17,702.597,4616,17014,15.3,48.2,0,2
11/19/17,600.488,4598,16559,16.3,46.9,0,0.8
11/20/17,175.652,4029,14836,16.4,38.7,0,3.1
11/21/17,156.444,4097,14536,17.2,35,0,2.9
11/22/17,327.525,4128,15584,15.2,62.1,0.5,5.3
11/23/17,345.025,4058,14755,14.8,60.2,0.6,2.3
11/24/17,400.675,4249,15563,15.1,62.4,1.3,1.9
11/25/17,743.497,4519,16392,14.7,61.1,3.3,4
11/26/17,730.423,4460,16016,15.7,62.5,1.3,6.3
11/27/17,235.983,3972,14635,16.5,63.5,0,3.9
11/28/17,223.465,4014,14267,18.6,60.8,0,7.3
11/29/17,516.102,4251,16168,489.6,37.3,0,7.5
11/30/17,334.001,4153,15691,490,35,0,2.1
12/1/17,388.484,4238,16345,841.7,35.2,0,-0.6
12/2/17,728.794,4313,17098,491.2,36.6,0,1.3
12/3/17,665.169,4422,16769,491.5,36.6,0.5,4.4
12/4/17,232.728,3968,15466,492.4,34.3,0.2,2.2
12/5/17,230.829,4099,15361,495.6,32.8,0.2,-2.3
12/6/17,217.762,4055,15271,494,31,0.9,0.6
12/7/17,267.515,4269,14394,485.4,23.6,0.9,2.6
12/8/17,330.733,4592,14984,522.9,25.5,0.2,-1.3
12/9/17,703.444,5104,16586,523.9,23.4,0,0.7
12/10/17,662.454,5116,16264,524.9,23.5,2.2,3.5
12/11/17,206.157,4248,13872,10.6,25.2,0.2,-3
12/12/17,192.629,4348,13860,490.1,25.1,0,-6
12/13/17,204.862,4383,13782,490.9,24.3,0,-5.2
12/14/17,443.859,4945,14421,7.2,48.7,0,-4
12/15/17,497.018,4975,14899,671,54.6,0,-0.8
12/16/17,984.672,5357,16199,668.5,53,0.2,-1.7
12/17/17,959.467,5245,15724,13.1,57.3,0.1,-4.4
12/18/17,333.8,4626,14053,13.9,66.5,0.3,-0.2
12/19/17,337.105,4785,14056,15.4,63.7,0.1,-1.3
12/20/17,628.146,4547,15647,523.5,63.2,0.7,-1.5
12/21/17,631.728,4888,15697,5,62,0,-0.1
12/22/17,760.692,5028,16283,4.4,63.9,0,1.7
12/23/17,1549.307,5655,17796,10.6,61.7,0,3.9
12/24/17,2048.053,5730,18070,520.4,61.3,14.2,4.3
12/25/17,2005.626,5734,17623,521.4,59.9,0,0.2
12/26/17,650.045,4976,16152,7.6,64.4,0.1,-0.6
12/27/17,989.145,4855,16365,7.8,49.5,0,-3.9
12/28/17,739.603,4788,16327,8.1,49.6,0,-1.5
12/29/17,1017.39,4877,16879,9.8,51.3,0,2.9
12/30/17,1649.663,5107,17754,10.1,54.5,0.6,2.9
12/31/17,1869.025,5139,17849,11.1,54.4,0.4,2.1
1/1/18,1725.423,5113,17237,12.1,52.9,0,-0.4
1/2/18,650.307,4716,16466,13.1,44.5,0,0.2
1/3/18,644.937,4775,16731,11.5,32.9,0,-1.6
1/4/18,616.733,4868,16658,47.6,34.5,0,-1.7
1/5/18,728.374,4956,17056,48.6,36.4,0,-0.1
1/6/18,1474.375,5158,17595,49.6,36.9,0,-0.7
1/7/18,1386.813,5104,17312,50.6,35.9,0.5,-0.3
1/8/18,515.061,4663,16450,15,34.6,2.4,2.3
1/9/18,487.657,4797,16465,52.6,35.7,1.4,-1.3
1/10/18,458.695,4652,16145,13.9,35.6,2.2,-4.5
1/11/18,502.366,5083,16507,10.3,28,0.8,-8.2
1/12/18,578.975,5232,16755,12.8,31.7,0,-8.5
1/13/18,1291.401,5576,17507,13.8,33.6,0.1,-3.1
1/14/18,1234.791,5569,17102,14.8,33.2,0,-0.3
1/15/18,416.463,4818,15771,15.6,30.5,0,4.4
1/16/18,413.188,4949,15735,16.4,27.4,7,3.8
1/17/18,625.908,4735,15954,13.2,36.2,5,4.3
1/18/18,548.097,4757,15747,10.4,30.3,0,3.7
1/19/18,606.239,4760,16141,13.6,30,0,1.3
1/20/18,1258.307,4991,16870,14.6,29.4,0,1.2
1/21/18,1167.496,4972,16488,15.6,27.7,0,1.2
1/22/18,393.304,4634,15681,16.6,26.3,1.2,2.9
1/23/18,389.437,4719,15541,17.2,25.8,0,-6.4
1/24/18,375.134,4842,16456,15.3,24.2,0,-10.4
1/25/18,364.638,5113,16156,13.4,25.8,0,-9.9
1/26/18,412.358,5276,16393,14.4,27.3,0,-10.4
1/27/18,943.309,5844,17296,15.4,29,0,-7
1/28/18,895.876,5826,16883,16.4,30.2,0,-2.7
1/29/18,303.536,4974,15619,18,29.5,0.1,-5.9
1/30/18,298.845,5092,15580,18.8,28.9,0.1,-4.6
1/31/18,693.37,5036,17432,13.9,37.4,0,-1
2/1/18,326.554,4805,16321,14,28.5,0,-2.1
2/2/18,361.204,5222,16970,14.3,26.8,0,-2.4
2/3/18,790.227,5664,17817,15.3,24.7,0.3,-4.5
2/4/18,703.249,5629,17267,16.3,23.9,0.2,-7.1
2/5/18,205.469,4795,15391,745.9,24,0.1,-7.4
2/6/18,193.735,4846,14955,18,25.1,0.1,-8
2/7/18,192.256,4823,14851,18.7,25.4,0,-6.7
2/8/18,276.643,4729,15318,14.7,46.8,0,-3.6
2/9/18,297.209,4850,15721,15.7,47,0,1.4
2/10/18,631.64,5215,16664,16.6,48.5,0,1.5
2/11/18,586.155,5137,16180,17.6,48.3,0.7,-3.6
2/12/18,186.874,4723,14927,18.7,43.8,0.4,-4.1
2/13/18,195.128,4651,14685,20.6,40,0.1,-0.7
2/14/18,981.704,4859,17959,14.4,65,0,4.7
2/15/18,1045.397,5268,18435,19.6,54.6,0,1.9
2/16/18,1180.929,5388,18412,20.6,48.6,0,1
2/17/18,1460.527,5614,18825,21.6,51.5,0,-0.2
2/18/18,1122.021,5518,18052,22.6,54,0,0.8
2/19/18,419.564,4800,16455,45.3,57,0,2.8
2/20/18,319.763,4682,15918,13.2,52,0,2.7
2/21/18,294.886,4595,15927,13.7,49.8,0,0.5
2/22/18,284.758,4181,15034,10.3,42.5,0.1,0.6
2/23/18,335.37,4303,15447,11.3,42.4,1,4.4
2/24/18,657.725,4697,16270,12.3,45.3,0.1,4.6
2/25/18,584.892,4652,15818,13.3,41.7,0,3.8
2/26/18,255.466,4181,14620,13.5,33.7,0,3.1
2/27/18,250.854,4231,14564,14.5,31,0,5.1
2/28/18,632.777,4456,16503,3.3,25.5,29.2,5.6
3/1/18,819.936,4674,16709,5.6,28.5,0.9,2.8
3/2/18,344.167,4570,16717,5.3,27.8,0,1.3
3/3/18,661.858,4709,17103,6.3,29.4,0,7.6
3/4/18,568.385,4650,16533,7.3,29.7,16,11.8
3/5/18,196.715,4245,15563,8.3,27.9,12.1,5.7
3/6/18,182.933,4197,15062,8.8,25.8,0,4.7
3/7/18,199.341,3993,15518,7.5,26.2,5.1,5.1
3/8/18,236.568,3831,15086,7.5,25.3,16.7,3.3
3/9/18,283.912,4157,15805,8.7,29.9,0.1,3.5
3/10/18,644.926,4508,16897,9.7,32.5,0,4.8
3/11/18,567.793,4494,16346,10.7,34.9,0,6.4
3/12/18,164.127,3978,14805,10.7,33.9,0,7.9
3/13/18,154.248,3809,14208,11,31.9,0,12.3
3/14/18,243.964,4344,15890,6.8,34.3,0,15.2
3/15/18,210.907,4373,15488,7,37.2,23.9,12.8
3/16/18,281.303,4461,16010,8,41.6,0.7,5.2
3/17/18,611.74,4668,16569,11.8,43.8,0,5.4
3/18/18,545.967,4632,16012,12.8,46.9,6,8
3/19/18,187.104,4248,14754,13.8,50.1,19.9,8.5
3/20/18,172.444,4080,14219,11.6,49.1,0.6,5.3
3/21/18,257.603,4064,14557,1006.9,43.1,8.6,1.8
3/22/18,226.784,3996,15079,7.5,37.3,0,5
3/23/18,300.829,4168,15647,8.3,38.5,0,6.2
3/24/18,702.198,4718,16712,8.3,41.4,0,9.1
3/25/18,603.977,4660,16257,9.1,38.5,0,10.8
3/26/18,154.292,4026,14646,10.7,38.1,0,12
3/27/18,146.13,3850,13994,11.9,37.5,0,13.7
3/28/18,592.266,4422,15930,1637.6,33,0,15
3/29/18,327.934,4316,15915,7.7,34.2,0,14.5
3/30/18,461.25,4488,16627,9.4,38.4,0,12.7
3/31/18,1014.288,4888,17972,9.7,39.6,0,14
4/1/18,883.834,4902,17508,10.7,40.3,0,15.8
4/2/18,254.469,4031,15689,10.9,40.8,0,17.8
4/3/18,218.288,4022,15274,8.2,37.2,0.1,18
4/4/18,229.9,4235,16039,11.9,37.8,14.9,11.5
4/5/18,294.995,4475,17153,6.8,30.1,12.6,8.5
4/6/18,402.947,4823,17822,7.1,30.3,16.9,7.9
4/7/18,773.965,5051,18718,8.4,28.3,0.3,5
4/8/18,641.737,5075,18159,9.2,28.5,0.8,7.2
4/9/18,191.309,4221,16310,13.3,27.5,0,10.7
4/10/18,173.304,4366,16270,203.1,29.5,1.7,15.1
4/11/18,193.673,4396,16095,203.6,28.1,2.3,15.5
4/12/18,239.841,4535,16004,200,29.5,0,13.2
4/13/18,327.037,4799,16777,201,30.4,0,12.8
4/14/18,727.334,5263,17988,9.3,35.7,22.9,9.5
4/15/18,578.203,5224,17436,10.3,37.3,0,10.5
4/16/18,185.105,4487,15796,204,30.7,0,10.9
4/17/18,158.418,4556,15710,12.3,30.2,0,12.6
4/18/18,158.492,4550,15667,206,30.8,0,13.2
4/19/18,144.936,4358,14084,9.3,26.3,0,15.1
4/20/18,199.018,4551,14773,10.3,29.9,0,17.7
4/21/18,386.752,4907,15950,11.3,34.9,0,18.8
4/22/18,374.046,4871,15544,12.3,35.6,4.7,15.7
4/23/18,126.278,4407,14321,13.3,30,45.9,11.2
4/24/18,119.967,4179,13378,13.9,24.2,10.5,11.6
4/25/18,1023.276,4451,14722,8.5,95.1,0.1,13
4/26/18,622.403,4146,14708,676.9,94.3,0,14.6
4/27/18,771.584,4245,15189,10.4,95.2,0,14.9
4/28/18,1388.289,4435,16126,677.7,95.4,0,15.9
4/29/18,1168.515,4381,15734,10.4,94.7,0,16.5
4/30/18,531.222,4133,15020,10.8,92.3,0,18.8
5/1/18,889.011,4117,16207,12.6,80.7,0.5,18.6
5/2/18,356.611,3776,15488,9.6,77.8,12.9,14.9
5/3/18,337.575,3965,15266,5.2,78,0.9,12
5/4/18,519.585,4196,16002,5.1,80.8,0,14.5
5/5/18,1092.769,5070,17579,6.6,75.8,0,18.1
5/6/18,1020.742,4978,17243,7.6,72.7,19.5,15.9
5/7/18,757.839,4873,16492,8.4,68.9,12,16.4
5/8/18,182.069,3773,14197,11.7,68.6,0.5,15.1
5/9/18,202.982,3764,15360,11.4,55.5,0,13.6
5/10/18,184.163,3649,14949,8.1,56,0,15.2
5/11/18,249.828,3713,15512,8.9,58.2,0,16.9
5/12/18,616.645,4233,16713,9.5,56.7,16.7,16
5/13/18,517.86,4227,16274,10.5,56.4,3.3,17.3
5/14/18,135.501,3487,14034,12,58.9,0,19.3
5/15/18,148.371,3617,13949,13.1,56.6,0,22.5
5/16/18,446.347,4372,15177,8.3,79.8,5.9,22.9
5/17/18,392.418,4386,15604,5.5,65.7,17.3,22.8
5/18/18,490.56,4472,16153,7.4,66.5,9.5,17.5
5/19/18,889.732,4973,17301,8.3,64.8,0.1,15.7
5/20/18,759.179,5029,16996,10.1,61.8,0,15.7
5/21/18,507.394,4748,16591,8.6,56.5,0,16.2
5/22/18,989.993,5091,17608,7.3,37.5,6.6,17.5
5/23/18,315.414,4325,16024,12.5,49,13.5,18.1
5/24/18,305.008,4485,15747,8.5,49.4,0,18.9
5/25/18,399.082,4700,16337,11.2,53.2,0,19.8
5/26/18,840.475,5414,17904,9.9,53.7,0,20
5/27/18,759.698,5365,17532,10.9,55.9,0,19.5
5/28/18,258.579,4372,15566,15.2,59.1,0.6,20.4
5/29/18,228.668,4457,15521,12.5,57.8,1.5,21.4
5/30/18,464.949,4755,15478,20.9,61.3,2.2,20.7
5/31/18,232.484,4305,14591,10.5,56.9,0,19.7
6/1/18,297.665,4630,15440,11.7,62.3,0,22.1
6/2/18,645.058,5261,16804,12.8,63.3,0,23.1
6/3/18,553.079,5161,16347,13.8,64,0,22.6
6/4/18,175.285,4392,14547,14.7,63.5,0,22.3
6/5/18,231.784,4526,15065,15.7,62,1.4,21.6
6/6/18,1581.765,4535,17426,11.4,74.5,0,22.4
6/7/18,347.931,3952,15647,11.7,65.7,0,23.2
6/8/18,448.613,4019,16031,13.1,68.7,0,22.4
6/9/18,1070.968,4642,17591,14.8,73.4,1.1,21.2
6/10/18,954.497,4654,17163,13.8,72.7,1.2,19.7
6/11/18,235.793,3784,15241,13.9,59.8,7,18.5
6/12/18,300.022,3725,15383,325.4,60.2,0.9,19.5
6/13/18,988.96,4535,17970,8.4,44.6,0,20.4
6/14/18,281.386,3745,16403,11.7,31.2,1.6,20.5
6/15/18,366.269,3857,17034,9.2,33,0.6,19.9
6/16/18,824.514,4544,18197,10.6,35.9,0,19.7
6/17/18,725.467,4520,17725,11.6,36.6,0,20.8
6/18/18,183.996,3740,15484,13.2,38.2,0,23.3
6/19/18,226.606,3760,15887,9.1,39.7,3.2,21.3
6/20/18,252.868,3788,16143,11.2,39.3,0,22.5
6/21/18,248.616,4336,15242,319.1,39.2,0,23.1
6/22/18,310.911,4385,15934,319.9,40.1,0,23.8
6/23/18,565.004,4962,16822,320.5,40.8,0,24
6/24/18,575.021,4876,16643,321.5,42,0,25.5
6/25/18,213.262,4396,15357,322.5,40.1,0,25.4
6/26/18,215.571,4434,15234,12.3,39.7,29.4,23.4
6/27/18,437.25,4366,15075,79.1,26.8,31.4,24.4
6/28/18,267.365,4348,15399,10.8,33.7,39.1,23
6/29/18,344.303,4469,16042,11.8,37.8,2.6,24.2
6/30/18,739.83,4823,17006,81.4,39.5,12.4,23.2
7/1/18,671.758,4835,16575,82.4,43,67.4,22.7
7/2/18,252.776,4290,15492,16.2,47.3,44.3,23.5
7/3/18,242.649,4308,15364,14.6,44.3,12.2,24.8
7/4/18,564.218,4385,17189,11.1,71.3,10.1,25.6
7/5/18,455.937,4381,17151,12.1,65.6,11.1,23.6
7/6/18,600.403,4454,17576,13.1,67.3,5,21.8
7/7/18,1158.067,4597,18335,14.1,70.7,0.2,21.3
7/8/18,1010.083,4730,18109,12.9,68.3,0,20.9
7/9/18,334.219,4256,16941,16.1,57.3,12.3,20.2
7/10/18,357.718,4352,16887,17.1,56.2,2.4,24
7/11/18,356.641,4164,17424,11.8,45.1,3.1,26.1
7/12/18,306.818,4088,16778,11.3,42.4,0,27.4
7/13/18,456.57,4187,17437,10.7,41.4,0,27.8
7/14/18,947.119,4382,18312,11.7,48.2,0,27.9
7/15/18,832.907,4459,17775,12.6,46.4,0,28.2
7/16/18,249.918,3961,16440,14.1,37.9,0,28.2
7/17/18,224.722,4078,16360,72.8,35.7,0,28.1
7/18/18,337.198,4471,16698,9.4,35.8,0,27.8
7/19/18,304.166,4573,16429,8.2,35.8,0,28.1
7/20/18,426.781,4738,17032,9.2,37.5,0,28.7
